EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
010773390,PALS ANIMAL RESCUE INC,% ELLEN QUERNER,PO BOX 47342,WICHITA,KS,67201-7342,0000,03,3,4100,200304,1,16,000000000,1,01,201812,0,0,02,0,12,0,0,0,D20,
010784835,KERALA ASSOCIATION OF KANSAS CITY,% SHEENA R SIMON,12181 CRAIG ST,OVERLAND PARK,KS,66213-1474,0000,03,3,1200,201809,1,15,000000000,5,01,201912,0,0,02,0,12,0,0,0,A23,
010786312,MISSOURI VALLEY ECLIPSE,% LESTER ERSKINE,PO BOX 344,DE SOTO,KS,66018-0344,0000,03,3,1000,200311,1,16,000000000,1,01,201812,1,4,01,0,12,8556,183146,183146,A62,
010791649,PROMISED LAND FOUNDATION INC,% GLEN G BEAL,1074 W SANTA FE ST,OLATHE,KS,66061-3173,0000,03,3,1000,200405,1,17,000000000,1,01,201912,0,0,02,0,12,0,0,0,T20,
010795924,PLAINVILLE COMMUNITY FOUNDATION INC,% CHARLIE RAMSEY,605 S MAIN ST,PLAINVILLE,KS,67663-2814,0000,03,3,1000,200404,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,T31,
010801631,KANSAS PROPANE EDUCATION AND RESEARCH COUNCIL,% JUSTIN HOLSTIN,540 NW BROAD ST,TOPEKA,KS,66608-1819,0000,06,3,1000,200511,2,00,000000000,5,01,202006,5,4,01,0,06,796159,403660,369620,S41,
010810900,CASA OF THE THIRTY-FIRST JUDICIAL DISTRICT,,1 N WASHINGTON AVE RM B,IOLA,KS,66749-2841,0000,03,3,1000,200508,1,15,000000000,1,01,201912,4,4,01,0,12,187808,130272,130272,I80,
010811472,GREAT AWAKENINGS INC,% CLINT DECKER,107 S 7TH ST,CLAY CENTER,KS,67432-3414,0000,03,3,2000,200501,1,15,000000000,1,01,201912,2,3,01,0,12,11526,63854,63854,X20,
010814854,KANSAS CHILDFIRST INC,% DAVID FYLER,212 E 5TH ST,SCOTT CITY,KS,67871-1601,0000,03,3,5200,200501,1,15,000000000,1,01,202006,3,3,01,0,06,45029,64270,64270,I72,
010844944,RAINBOW MEADOWS EQUINE RESCUE AND RETIREMENT INC,% KAREN EVERHART,4768 K157 HWY,JUNCTION CITY,KS,66441-0000,0000,03,3,1000,200709,1,15,000000000,1,01,201912,4,4,01,0,12,352862,394850,277908,D20,
010846251,WAT VIDHESDHAMMARANGSI,% SONGKRAN SIRIVEJ,2857 W PLEASANT HILL RD,SALINA,KS,67401-9338,0000,03,3,7000,200610,1,10,000000000,1,01,,0,0,06,0,12,,,,X50,
010846888,RESTORATION CENTER INC,,235 W 7TH ST SUITE 1,JUNCTION CITY,KS,66441-3594,0000,03,3,1000,200607,1,15,000000000,1,01,201910,2,5,01,0,10,19450,586321,586321,F20,
010865151,LEAVENWORTH COUNTY HUMANE SOCIETY INC,,100 W GILMAN RD,LANSING,KS,66043-6208,0000,03,3,1000,200710,1,15,000000000,1,01,201912,5,4,01,0,12,733058,445763,445763,D20,
010900453,NATIONAL FEDERATION OF MUSIC CLUBS,% ELENAGAY DILL,814 S 2ND ST,ATWOOD,KS,67730-2116,3832,03,9,2000,200202,1,16,000000000,5,01,201912,0,0,02,0,12,0,0,0,,ATWOOD MUSIC AND DRAMA CLUB
010905971,MAIN STREET MINISTRY ASSOCIATION,% CARL M SCHMIDT,128 W MAIN ST,ANTHONY,KS,67003-2745,0000,03,3,1000,200906,1,15,000000000,1,01,201912,4,4,01,0,12,109271,124768,92403,P20,
010906886,CHASE SENIOR CENTER INC,% SONNY WEISNER,PO BOX 235,CHASE,KS,67524-0235,0000,03,3,1000,200905,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,P81,
010913606,VENERABLE FATHER MICHAEL J MCGIVNEY ASSEMBLY NO 3141,% JOHN A FERRIS,10334 ASH ST,OVERLAND PARK,KS,66207-3910,0000,08,3,1000,201406,2,00,036029265,5,01,201912,0,0,02,0,12,0,0,0,Y40,
010920315,A GIFT FROM GUNNER FOUNDATION,% KELLY SHULTZ,7148 310TH DR,ARKANSAS CITY,KS,67005-6304,0000,03,3,2000,201409,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,T30,
010921856,TRINITY INTERNATIONAL MISSIONS INC,,420 IDAHO AVE,HOLTON,KS,66436-1134,0000,03,3,1000,201103,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,T12,T I M
010947646,OPERATION GIVE-A-BEAR FOUNDATION,,2013 EAST PRAIRIE CIRCLE,OLATHE,KS,66062-1437,0000,03,3,1000,201011,1,15,000000000,1,01,201912,2,1,02,0,12,10297,4000,4000,,KEVIN J YORK SOLE MBR
010969441,NEW LIFE RE-ENTRY PROGRAM,% LAURA BROYLES,1128 N MARKET ST,WICHITA,KS,67214-2808,0000,03,3,1200,201106,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,I40,
010973802,SHE & HER PRODUCTIONS,% TIFFANY GARRISON SCHWEIGERT,923 S CLEARWATER CREEK DR,OLATHE,KS,66061-5261,0000,03,3,1000,201201,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,A65,
020531641,LEBANON KANSAS HIGH SCHOOL ALUMNI ASSOCIATION,% VERA MAYDEW,PO BOX 3,LEBANON,KS,66952-0003,0000,03,3,1000,200207,1,15,000000000,1,01,202012,0,0,02,0,12,0,0,0,B84,
020531921,SAINT JOSEPH ADOPTION REFERRAL SERVICES INC,,3700 E LINCOLN ST,WICHITA,KS,67218-2099,0928,03,9,1700,194603,1,16,031150120,5,01,202006,4,3,01,0,06,251457,52391,52391,,
020539423,BURLINGAME HISTORICAL PRESERVATION SOCIETY INC,% DENNIS KLUMPE,PO BOX 74,BURLINGAME,KS,66413-0074,0000,03,3,1000,200301,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,A80,
020542973,INDIAN AVENUE BAPTIST CHURCH,,146 INDIAN AVE,LAWRENCE,KS,66046-4816,2054,03,9,7000,197001,1,10,001000000,5,01,,0,0,06,0,12,,,,,
020572933,NEW FRIENDS OF KANSAS CITY,% KAREN MACLEAN,PO BOX 25243,OVERLAND PARK,KS,66225-5243,0000,07,3,1000,200402,2,00,000000000,1,01,202008,0,0,02,0,08,0,0,0,N50,
020599904,GARDNER HISTORICAL MUSEUM INC,% KAREN ANGELL,204 W MAIN ST,GARDNER,KS,66030-1108,0000,03,3,2000,200212,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,A50,
020623368,GREATER KANSAS CITY AREA COMMITTEE OF THE NATIONAL MUSEUM OF WOMEN IN,% CHRIS LEBEAU,11612 HEMLOCK ST,OVERLAND PARK,KS,66210-1940,0000,03,3,1200,200705,1,15,000000000,1,01,202006,0,0,02,0,06,0,0,0,T11,
020630542,NEW FOUNDATION COMMUNITY CHURCH,,7612 W DOUGLAS AVE,WICHITA,KS,67212-6132,2046,03,9,7000,196911,1,10,001000000,5,01,,0,0,06,0,12,,,,,
020653198,D M B DANCE INC,% MARY M MONROE,4175 FRANCIS ST,KANSAS CITY,KS,66103-3324,0000,03,3,1200,200312,1,16,000000000,1,01,201808,1,3,01,0,08,3902,73265,62936,A62,
020653283,HABITAT FOR HUMANITY INTERNATIONAL,,PO BOX 444,HAYS,KS,67601-0444,8545,03,9,1000,198701,1,15,029380000,5,01,202006,0,0,02,0,06,0,0,0,L20Z,HFH OF ELLIS COUNTY
020653305,BIRD CITY COMMUNITY CLUB,% LARRY HENRY,1345 ROAD 28,BIRD CITY,KS,67731-3172,0000,03,3,1000,200309,1,15,000000000,5,01,201912,0,0,02,0,12,0,0,0,P20,
020681593,KANSAS SELF STORAGE OWNERS ASSOCIATION,,9744 HOWE DR,OVERLAND PARK,KS,66206-2135,0000,06,3,2000,200408,2,00,000000000,1,01,201812,0,0,02,0,12,0,0,0,S41,
020690429,CANTERBURY PARENTS AND STUDENTS FOUNDATION,% J BRANDON VORE,16241 W 381ST ST,LA CYGNE,KS,66040-4069,0000,03,3,2100,200408,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,B112,
020690783,HOLY FAMILY SPECIAL NEEDS FOUNDATION,% WES ETHEREDGE,424 N BROADWAY AVE,WICHITA,KS,67202-2310,0928,03,9,1700,194603,1,17,031150120,5,01,202006,7,4,01,0,06,8275800,423217,423217,,
020706620,CHRISTIAN DANCE STUDIOS INC,% HARRY HERINGTON,925 IOWA ST STE O,LAWRENCE,KS,66044-1801,0000,03,3,1000,200509,1,16,000000000,1,01,202005,3,4,01,0,05,39867,118066,112996,A62,DAZZLERS
020759742,CHASTITY STEMMONS MINISTRIES,% CHASTITY STEMMONS,9634 DEER RUN ST,LENEXA,KS,66220-2700,0000,03,3,7000,201411,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,X20,ETERNITY BOUND WOMENS MINISTRIES
020773133,KANSAS GRAZING LANDS COALITION INC,% TED ALEXANDER,2530 ARGONNE DR,SALINA,KS,67401-3502,0000,03,3,2100,201403,1,15,000000000,1,01,201912,2,4,01,0,12,11993,297973,297973,K20,
020778140,BROTHERS IN BLUE,% DONALD ROBERTS,14049 75TH RD,WINFIELD,KS,67156-6740,0000,03,3,1000,201406,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,Z99,
030377212,WILSON COMMUNITY FOUNDATION INC,% GARY EVERETT,PO BOX 442,WILSON,KS,67490-0442,0000,03,3,1000,200304,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,S20,
030382574,VICTORY CHRISTIAN ACADEMY INC,% DIANE KRIWIEL,PO BOX 241,EL DORADO,KS,67042-0241,0000,03,3,2700,200211,1,11,000000000,1,01,202006,3,4,01,0,06,38778,106401,104032,B24,
030388042,FISER FOUNDATION,% KURT FISER,2251 N BRAMBLEWOOD ST APT 401,WICHITA,KS,67226-1052,0000,03,3,1000,200607,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,W12,
030412206,CUNNINGHAM EMS INC,% JULIE ROGENE JARMER,233 E 2ND ST,CUNNINGHAM,KS,67035-8869,0000,03,3,1000,200207,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,E62,
030412262,MT SINAI MISSIONARY BAPTIST CHURCH,% SHIRLEY RAINEY,2001 QUINDARO BLVD,KANSAS CITY,KS,66104-4541,0000,03,3,7000,200706,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
030440742,HRHS ASSOCIATION,% MAYE WEGNER,901 COMMERCIAL ST,HAVENSVILLE,KS,66432-9556,0000,03,3,1000,201405,1,15,000000000,1,01,202006,0,0,02,0,06,0,0,0,S99,
030448515,L M ALCOTT ART CENTER FOUNDATION,% CHARLES GREEN,180 SOUTH 18TH STREET,KANSAS CITY,KS,66102-0000,0000,03,3,1200,200310,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,A99,
030460156,DODGE CITY BASEBALL,% LARRY COOK,200 STEAMBOAT DR,DODGE CITY,KS,67801-7408,0000,03,3,1000,201609,1,16,000000000,1,01,201912,2,3,01,0,12,10969,61974,52825,N63,
030491943,BLESS THE BEASTS INC,% KARLA LIMON,823 E 5TH AVE,HUTCHINSON,KS,67501-2208,0000,03,3,1400,200305,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,D20,
030523595,ASSEMBLY OF GOD,,302 S CENTRAL ST,COLDWATER,KS,67029-6506,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
030527738,FRIENDS OF THE CITY MARKET,% COPAKEN WHITE & BLITT LLC,5000 W 95TH ST STE 200,PRAIRIE VLG,KS,66207-3300,0000,03,3,1200,200404,1,15,000000000,1,01,201904,3,2,02,0,04,46411,19267,19267,T30,
030535600,SHAWNEE HEIGHTS BOOSTER CLUB-PTO,% DAVID WONNELL,4201 SE SHAWNEE HEIGHTS RD,TECUMSEH,KS,66542-9535,0000,03,3,1200,200408,1,16,000000000,5,01,202006,0,0,02,0,06,0,0,0,B94,
030539309,KENNETH J CASTLE CHARITABLE TR,,PO BOX 307,SMITH CENTER,KS,66967-0307,0000,03,3,1000,200602,1,04,000000000,2,01,202002,4,3,00,1,02,200436,97370,,T20,
030557553,EUDORA SCHOOLS FOUNDATION INC,% SHANDA HURLA,PO BOX 500,EUDORA,KS,66025-0500,0000,03,3,1200,200805,1,15,000000000,1,01,201912,4,4,01,0,12,138864,123234,116021,B12,
030574391,LEAVENWORTH CHURCH OF GOD,% JOHN V LEWIS SR,2114 S 2ND ST,LEAVENWORTH,KS,66048-4507,1489,03,9,7000,196007,1,10,000000000,5,01,,0,0,06,0,12,,,,,
030575511,AMERICAN YOUTH FOOTBALL INC,% GIRARD YOUTH FOOTBALL,129 N 160TH ST,GIRARD,KS,66743-9402,5277,03,9,1000,200510,1,16,995321000,1,01,201812,0,0,02,0,12,0,0,0,N65,GIRARD YOUTH FOOTBALL
030576202,ONCOLOGY NURSING SOCIETY,% JOSH NEMECHEK,4433 W 24TH PL,LAWRENCE,KS,66047-9668,3187,06,9,2000,198109,2,00,161123000,5,01,,0,0,01,0,12,,,,,C352 LAWRENCE KANSAS SUNFLOWER
030584864,SHAWNEE MISSION NORTH ALL ACTIVITIES BOOSTER CLUB,% KENT GLASER,7401 JOHNSON DR,OVERLAND PARK,KS,66202-2326,0000,03,3,1000,201803,1,16,000000000,1,01,201806,3,3,01,0,06,30816,57634,25725,B11,
030586550,WHISPERING COTTONWOOD EDUCATION CENTER INCORPORATED,% KIRK CUSICK,2737 E NORTH ST,SALINA,KS,67401-9504,0000,03,3,2000,200708,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,B99,
030596642,BROOKWOOD EDUCATION FOUNDATION INC,% CHRISTOPHER WEESNER,4401 W 103RD ST,OVERLAND PARK,KS,66207-3618,0000,03,3,1000,200607,1,15,000000000,1,01,201906,3,3,01,0,06,58863,75841,72356,B112,
030597100,SUNRISE POINT ELEMENTARY PTO,% KAREN DUNLAP,15800 ROE BLVD,OVERLAND PARK,KS,66224-3908,0000,03,3,2000,200809,1,16,000000000,1,01,201906,2,3,01,0,06,14867,93044,74164,B94,
030598698,PTA KANSAS CONGRESS OF PARENTS AND TEACHERS,% MELISSA MARTIN,6100 MONTICELLO RD,SHAWNEE,KS,66226-3107,0836,03,9,2000,194505,1,16,059035000,5,01,202006,0,0,02,0,06,0,0,0,,MONTICELLO TRAILS MIDDLE SCHOOL PTA
030604764,LA LECHE LEAGUE OF THE UNITED STATES OF AMERICA,% MANDY RENGSTORF,1305 MAY ST,MARYSVILLE,KS,66508-1223,6316,03,9,1200,201705,1,16,059120000,1,01,202003,0,0,02,0,03,0,0,0,,LLL MARYSVILLE
030609843,GREYLONG,% LORI HABERMAN-WILSON,11906 NOLAND ST,OVERLAND PARK,KS,66213-5045,0000,03,3,1000,200612,1,15,000000000,1,01,202012,0,0,02,0,12,0,0,0,D12,
042648065,AMERICAN BELL ASSOC INTERNATIONAL INC,,12005 S PROVENCE ST UNIT 2403,OLATHE,KS,66061-5748,0000,04,3,1000,197907,2,00,281000000,1,01,202003,4,3,01,0,03,134822,74503,74503,,
042720360,PHARMACOTHERAPY PUBLICATIONS INC,,13000 WEST 87TH STREET PARKWAY,LENEXA,KS,66215-4634,0000,03,3,1000,198105,1,16,000000000,5,01,201912,6,5,01,0,12,1510021,731827,384308,,
043192858,ASSOCIATION FOR PROFESSIONALS IN INFECTION CTRL & EPIDEMIOLOGY INC,% APIC INC,PO BOX 399,BELOIT,KS,67420-0399,2628,03,9,1200,197506,1,16,995263059,5,01,201912,0,0,02,0,12,0,0,0,E72C,115 HEART OF AMERICA
043296587,NATIONAL SOCIETY OF TOLE & DECORATIVE PAINTERS,% SHEILA WILE,1220 E 1ST ST N,WICHITA,KS,67214-3907,2697,06,9,2000,197602,2,00,200120123,1,01,201912,0,0,02,0,12,0,0,0,,CAPE COD MAYFLOWER DEC ARTISTS
043364588,INDEPENDENT PAYROLL & EMPLOYER SERVICES ASSOCIATION,% JENNIFER PALMER,4919 LAMAR AVE,MISSION,KS,66202-1740,0000,06,3,2000,200110,2,00,000000000,1,01,202006,5,5,01,0,06,657154,678677,678677,S41,
043528697,GRIDLEY FAM FOUNDATION TR,% HEMENWAY & BARNES,PO BOX 49173,WICHITA,KS,67201-9173,0000,03,3,1000,200103,1,04,000000000,1,01,201912,7,6,00,1,12,5289916,2688163,,T22,GRIDLEY CURTIS D TTEE
043603971,CHURCH OF GOD FELLOWSHIP,% BOWSER JOHNSON CHAPEL,PO BOX 1271,TOPEKA,KS,66601-1271,1489,03,9,7000,196007,1,10,001268000,1,01,,0,0,06,0,12,,,,,
043610754,MOKAN BOXER RESCUE ASSOCIATION,% JOYCE E PECKHAM,5556 BUTLER RD,MERIDEN,KS,66512-9103,0000,03,3,1000,200204,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,D20,
043610844,HANOVER CHAMBER OF COMMERCE,% CAROL TURNER,403 S HOLLENBERG AVE,HANOVER,KS,66945-8861,0000,06,3,3000,200207,2,00,000000000,1,01,202012,0,0,02,0,12,0,0,0,S41,
043656025,NEW LIGHT FAITH MINISTRIES,% RODNEY V JOHNSON,PO BOX 19639,SHAWNEE MSN,KS,66285-9639,0000,03,3,7000,200302,1,10,000000000,1,01,,0,0,06,0,12,,,,X200,
043668126,SMITH COUNTY FREE FAIR,% RANDY WARNER,218 S GRANT STREET,SMITH CENTER,KS,66967-2798,0000,03,3,1000,201703,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,N52,
043669958,PROVIDENCE COMMUNITY CHURCH,% MATTHEW TODD HOFFMAN,10113 LENEXA DR,LENEXA,KS,66215-1738,6103,03,9,7000,201505,1,10,000000000,1,01,201812,0,0,06,0,12,,,,X20,
043675817,KANSAS FAMILIES AND SCHOOLS TOGETHER INC,% JANE GROFF DIRECTOR,715 SW 10TH AVE,TOPEKA,KS,66612-1617,0000,03,3,1000,200210,1,15,000000000,1,01,202006,6,4,01,0,06,1194243,384389,384389,B12,
043698044,LYON COUNTY FIRE DISTRICT 2 FIRE FIGHTERS RELIEF ASSOCIATION,% RONALD KUHN,501 MAIN ST,ADMIRE,KS,66830-9228,0000,04,3,1000,200402,2,00,000000000,1,01,201712,0,0,02,0,12,0,0,0,Y43,
043715037,POWDER CREEK COWBOYS,% ROBERT HARRIS,PO BOX 860006,LENEXA,KS,66286-0006,0000,07,3,1000,200405,2,00,000000000,1,01,202012,0,0,02,0,12,0,0,0,N50,
043715303,HARVEST MINISTRIES CHURCH HARVEST MINISTRIES INC,% JEFF & KIMBERLY ROSE,3151 W 11TH,PITTSBURG,KS,66762-0000,1620,03,9,7000,196402,1,10,001029000,5,01,,0,0,01,0,12,,,,,
043732163,CLEAR VISION MINISTRIES INC,% JAMES A KITCHENS,8918 W 21ST ST N STE 200 PMB 186,WICHITA,KS,67205-1880,0000,03,3,1700,200609,1,15,000000000,1,01,201912,2,3,02,0,12,10340,30074,30074,X20,
043733500,RESTORATION FELLOWSHIP CHURCH INC,% KELLEY ZEUNER,524 BRIDGE ST,HUMBOLDT,KS,66748-1624,0000,03,3,7000,200902,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
043746520,OPEN ARMS OUTREACH MINISTRY INC,% SAMUEL C MITCHELL,2401 SE 11TH ST,TOPEKA,KS,66607-1619,0000,03,3,7000,200602,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
043762159,FRIENDS OF THE LINWOOD COMMUNITY LIBRARY,% GLENDA MCCLEARY,PO BOX 80,LINWOOD,KS,66052-0080,0000,03,3,1000,200706,1,16,000000000,5,01,201912,0,0,02,0,12,0,0,0,B11,
043768944,GREATER FAITH DELIVERANCE TEMPLE,% DARRYL E & AUDRA K MOORE,2402 S 53RD LN,KANSAS CITY,KS,66106-2239,0000,03,3,1700,200710,1,10,000000000,1,01,,1,3,06,0,12,,,,X20,
043771329,MR GOODCENTS FOUNDATION,% SHARON KENNEY,8997 COMMERCE DR,DE SOTO,KS,66018-8428,0000,03,3,1000,200503,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,P12,
043783861,KANSAS ALLIANCE FOR WETLANDS AND STREAMS INC,,PO BOX 5,CHENEY,KS,67025-0005,0000,03,3,1200,200408,1,15,000000000,1,01,201912,5,5,01,0,12,607395,942714,942714,C30,
043806565,CALDWELL FOOD BANK,% WINIFRED LOVE,PO BOX 44,CALDWELL,KS,67022-0044,0000,03,3,1000,200812,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,K31,
043824823,VICTORY THROUGH JESUS SPORTS MINISTRIES FOUNDATION,% KEENAN POST,PO BOX 23761,OVERLAND PARK,KS,66283-3761,0000,03,3,7100,200601,1,15,000000000,1,01,201812,3,4,01,0,12,41868,121928,121928,X20,
043842200,INTERNATIONAL CHESS INSTITUTE OF THE MIDWEST,% MARCK R COBB,106 S MAIN ST,LINDSBORG,KS,67456-2418,0000,03,3,1000,200611,1,16,000000000,1,01,201907,0,0,02,0,07,0,0,0,B40,KARPOV CHESS SCHOOL
043842563,FIRE & IRON MOTORCYCLE CLUB STATION 54,% SHANE TONEY,1542 N GARLAND ST,WICHITA,KS,67203-2837,0000,03,3,1000,200911,1,16,000000000,5,01,202012,0,0,02,0,12,0,0,0,T31,
043849387,UNITED STATES BOWLING CONGRESS INC,% EDITH CLARK,604 ROLLING HILLS DR,NEWTON,KS,67114-4024,4348,03,9,1000,200409,1,16,000000000,1,01,202007,0,0,02,0,07,0,0,0,N70,81633 NEWTON USBC
046977049,ROY AND MYRTLE PARSONS TEST CHARITABLE TR,% OPAL HALL,PO BOX 374,HUGOTON,KS,67951-0374,0000,03,3,1000,200206,1,04,000000000,2,01,201912,6,4,00,1,12,2240186,418316,,T20,HALL OPAL TTEE
050530482,CHALLENGE FOUNDATION,% CAROL KELLER,11806 E 84TH CIR S,DERBY,KS,67037-7804,0000,03,3,2000,200210,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,N60,
050541414,PIPER BIBLE CHURCH,% LARRY W GRISSOM,12107 LEAVENWORTH RD,KANSAS CITY,KS,66109-3434,0000,03,3,7000,200310,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
050543721,ST LUKE HOSPITAL FOUNDATION,% BRENDA MADDOX,PO BOX 12,MARION,KS,66861-0012,0000,03,3,1000,200302,1,15,000000000,1,01,201812,6,4,01,0,12,1277002,280625,264666,E11,
050552529,GREAT PLAINS SPCA,,5428 ANTIOCH DR,MERRIAM,KS,66202-1020,0000,03,3,1000,200309,1,15,000000000,1,01,201912,5,6,01,0,12,575942,4332492,4204899,D20,
050571315,MY FATHERS HOUSE COMMUNITY SERVICES INC,% BETH WADDLE,1004 N PEARL ST,PAOLA,KS,66071-1142,0000,03,3,1000,200402,1,15,000000000,1,01,201912,3,4,01,0,12,50066,342656,342656,P20,
050580672,LIVING LIFE RANCH FOUNDATION,% MELISSA S COWAN,30150 W 154TH ST,GARDNER,KS,66030-9333,0000,03,3,1000,201707,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,P30,
050599025,ST JOSEPH CATHOLIC SCHOOL,% IVAN C ECK,12917 E MAPLE GROVE RD,MOUNT HOPE,KS,67108-9655,0928,03,9,1700,194603,1,11,031150120,5,01,,0,0,13,0,06,,,,,
050631890,WORLD WAR II HISTORY CENTER FOUNDATION,% ALLEN R COOLEY,119 W CENTRAL AVE,EL DORADO,KS,67042-2105,0000,03,3,1000,200606,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,A50,
