EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
020593286,DOWN SYNDROME ALLIANCE OF THE MIDLANDS,% ANNE MANCINI,6001 DODGE ST UNIT 117B,OMAHA,NE,68182-1107,0000,03,3,1000,200208,1,15,000000000,5,01,201912,4,4,01,0,12,383440,345714,271716,T12,
020630170,PONCA ECONOMIC DEVELOPMENT CORPORATION,% OTTO LAPOINTE,2756 O ST,LINCOLN,NE,68510-1341,0000,03,3,1200,201309,1,15,000000000,1,01,,0,0,14,0,09,,,,S30,
020641115,WILLARD E BORCHERS FAMILY CHARITABLE FOUNDATION,% SUSAN K ALEXANDER,PO BOX 1151,HASTINGS,NE,68902-1151,0000,03,3,1000,200302,1,04,000000000,1,01,201912,5,3,00,1,12,778143,64978,,B82,
020649207,DODGE CARES INC,% HARDING COLLIS,501 N 148TH ST,OMAHA,NE,68154-1909,0000,03,3,2000,201301,1,15,000000000,1,01,201912,3,3,01,0,12,89950,82106,82106,P30,
020667621,PAC2 CENTER,% PAMELA K FIKE,711 N COLORADO AVE,HASTINGS,NE,68901-4462,0000,03,3,1000,201102,1,16,000000000,1,01,201907,4,5,01,0,07,397781,691504,690561,P33,
020721005,OPEN CIRCLE MARTIAL ARTS,% STEVE TUCKER,1842 DAWES ST,ASHLAND,NE,68003-1272,0000,03,3,1000,200408,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,N60,
020729112,GERMAN AMERICAN HERITAGE MUSEUM OF OMAHA INC,% MICHAEL J OLK,3717 S 120TH ST,OMAHA,NE,68144-4223,0000,03,3,2000,201705,1,15,000000000,1,01,201812,1,1,02,0,12,264,345,345,A01,
020731582,ALPHA EPSILON DELTA,% TONY FUCCI,1400 R STREET ROOM 200NU,LINCOLN,NE,68588-0007,1106,03,9,2000,000000,0,16,065207349,5,01,202012,0,0,02,0,12,0,0,0,,188 NEBRASKA ALPHA CHAPTER
020732028,PHOENIX ACADEMY DAY SCHOOL,% NANCY LIEBERMANN,1110 N 66TH ST,OMAHA,NE,68132-1108,0000,03,3,2000,200508,1,11,000000000,1,01,201812,6,6,01,0,06,4419538,1292354,1270815,B244,
020758468,NEBRASKA STATE EDUCATION ASSOCIATION,% SHERI JABLONSKI,605 S 14TH ST,LINCOLN,NE,68508-2726,9427,05,9,1000,199008,2,00,205000000,1,01,202008,0,0,02,0,08,0,0,0,,OEA - RETIRED
020775074,LINCOLN CAMERA CLUB INC,% KAREN HARRIS,8445 EASTON CIR,LINCOLN,NE,68520-1115,0000,03,3,2000,200701,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,A40,
020783360,NEBRASKA MIDDLE LEVEL EDUCATION ASSOCIATION,% RANDY SCHLUETER,72520 HWY 103 TRI COUNTY PUBLIC SCH,DEWITT,NE,68341-0000,0000,03,3,1000,200702,1,16,000000000,1,01,202008,0,0,02,0,08,0,0,0,B192,N A M L E
020813424,HIGH PLAINS WEED MANAGEMENT ASSOCIATION,% JEFF SCHLEDEWITZ,1620 BROADWAY,SCOTTSBLUFF,NE,69361-3193,0000,03,3,1200,200907,1,15,000000000,1,01,202006,1,4,01,0,06,942,182622,182622,C30,
026138805,GOMBERT FAMILY FOUNDATION,% A M RAGER,233 S 13TH ST STE 1900,LINCOLN,NE,68508-2000,0000,03,3,1000,200205,1,04,000000000,2,01,201912,2,2,00,1,12,15129,11820,,T22,A M RAGER TRUSTEE
030426830,CATHOLIC ORDER OF FORESTERS,% RICHARD OLIGMUELLER,765 DAKOTA FLATS DR,DAKOTA CITY,NE,68731-3093,0072,08,9,1000,194008,1,00,279263349,5,01,201912,0,0,02,0,12,0,0,0,,2495 ST PATRICK
030428215,OMAHA STORM YOUTH ORGANIZATION,% WALTER LAHS,5818 S 21ST ST,OMAHA,NE,68107-3618,0000,03,3,2000,200205,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,P30,
030433655,NORFOLK HOUSING DEVELOPMENT CORPORATION,% SHEILA MILLER,110 N 4TH ST,NORFOLK,NE,68701-4002,0000,03,3,1000,200209,1,15,000000000,1,01,201912,6,6,01,0,12,1491309,1093528,934371,L21,
030445551,APARTMENT ASSOCIAITON OF GREATER OMAHA AND LINCOLN INC,% TERRY L LANDES II,15418 WEIR ST STE 250,OMAHA,NE,68137-5045,0000,06,3,1000,200611,2,00,000000000,1,01,201912,4,4,01,0,12,161793,429628,378673,S41,
030479965,MIDWEST LAMPWORKERS GUILD,% MARGARET SHANAHAN,8617 S 104TH ST,LAVISTA,NE,68128-3237,0000,06,3,1000,200603,2,00,000000000,1,01,201912,0,0,02,0,12,0,0,0,S41,
030485605,LINCOLN EDUCATION ASSOCIATION FOUNDATION,% LINCOLN EDUCATION ASSOCIATION,4920 NORMAL BLVD,LINCOLN,NE,68506-6316,0000,03,3,2000,200302,1,15,000000000,1,01,202008,0,0,02,0,08,0,0,0,B112,
030522002,ELKHORN RIDGE MIDDLE SCHOOL BOOSTER CLUB,% LUCY NEWMAN,17880 MARCY ST,OMAHA,NE,68118-3556,0000,03,3,2000,201407,1,16,000000000,1,01,202007,0,0,02,0,07,0,0,0,B94,
030563414,PEACE LUTHERAN CHURCH,% BOUNIE ZULAUF,72165 573RD AVE,PLYMOUTH,NE,68424-3904,0000,03,3,7000,194107,1,10,000000000,5,01,201212,0,0,06,0,12,,,,,
030566647,UNITED STATES BOWLING CONGRESS INC,% CANDICE HENDERSON,324 W HOFFMAN ST,LYNCH,NE,68746-3629,4348,03,9,1000,200409,1,16,000000000,1,01,202007,0,0,02,0,07,0,0,0,N70,81093 LYNCH USBC
030596059,KNIGHTS OF COLUMBUS,% STEVE DETHLEFS,PO BOX 406,FORT CALHOUN,NE,68023-0406,0188,08,9,1000,194010,1,00,036029265,5,01,201912,0,0,02,0,12,0,0,0,,10305 ST JOHN THE BAPTIST COUNCIL
030605993,SHELTERING TREE INC,% THOMAS P MCNALLY,1323 WILLIAM ST,OMAHA,NE,68108-3528,0000,03,3,1000,200707,1,15,000000000,1,01,201912,6,6,01,0,12,2834800,1508170,1485518,L99,
030607154,SUDANESE AMERICAN PRESBYTERIAN CHURCH OMAHA INC,% STEPHEN KUOL,2301 N 45TH ST,OMAHA,NE,68104-4508,0000,03,3,7000,200612,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
042679907,ASSOCIATION FOR PROFESSIONALS IN INFECTION CTRL & EPIDEMIOLOGY INC,% APIC INC,2162 SKYHAWK AVE,PAPILLION,NE,68133-2305,2628,03,9,1200,197506,1,16,995263059,5,01,201912,0,0,02,0,12,0,0,0,E72C,064 GREATER OMAHA
043617019,GESU HOUSING INC,% MIKE WILMOT,5008 1/2 B DODGE STREET,OMAHA,NE,68132-2980,0000,03,3,1000,200205,1,15,000000000,1,01,201906,6,6,01,0,06,1238128,1539541,174882,L20,
043623956,PRINCE HALL EDUCATION FOUNDATION OF NEBRASKA INC,% GLENN W DEE & NAT HUNTER,2418 AMES AVE,OMAHA,NE,68111-2427,0000,03,3,1200,200301,1,16,000000000,1,01,202012,0,0,02,0,12,0,0,0,B82,
043697982,PARKVIEW CHRISTIAN SCHOOL,% PARKVIEW CHRISTIAN SCHOOL,4400 N 1ST ST,LINCOLN,NE,68521-2410,0000,03,3,7200,200210,1,11,000000000,1,01,201907,5,6,01,0,07,601936,2584238,2581181,B20,
043701318,DOWN SYNDROME ASSOCIATION FOR FAMILIES,% BRENDA ZINNECKER,PO BOX 57362,LINCOLN,NE,68505-7362,0000,03,3,1000,200210,1,16,000000000,1,01,201912,4,4,01,0,12,162279,109876,91578,G25,
043732215,SACRED WINDS COMMUNITY CHURCH,,1100 MILITARY RD,LINCOLN,NE,68508-1047,0000,03,3,7000,200307,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
043752590,NORTH OMAHA LOVES JAZZ CULTURAL ARTS AND HUMANITIES COMPLEX INC,% LAFRENGA RITCHARD,2510 N 24TH ST,OMAHA,NE,68110-2219,0000,03,3,1200,200512,1,15,000000000,1,01,201912,3,4,01,0,12,79834,113974,102171,A23,
043778472,NEBRASKA FOLKLIFE NETWORK INC,% GWEN K MEISTER,920 O ST STE 102,LINCOLN,NE,68508-3624,0000,03,3,2000,200402,1,15,000000000,1,01,201906,0,0,02,0,06,0,0,0,A20,
043823211,UNITED STATES BOWLING CONGRESS INC,% TIM KRUEGER,403 HALE AVE,NEWMAN GROVE,NE,68758-8801,4348,03,9,1000,200409,1,16,000000000,1,01,202007,0,0,02,0,07,0,0,0,N70,81087 NEWMAN GROVE SHELL CREEK USBC
043826501,UNITED STATES BOWLING CONGRESS INC,% SHANA CORNETT,53128 848 RD,TILDEN,NE,68781-8057,4348,03,9,1000,200409,1,16,000000000,1,01,201907,0,0,02,0,07,0,0,0,N70,83425 TILDEN USBC
043826630,HOME INSTEAD SENIOR CARE DISASTER RELIEF FOUNDATION,% LOIS ETIENNE,13323 CALIFORNIA ST,OMAHA,NE,68154-5240,0000,03,3,1000,200510,1,04,000000000,1,01,201912,2,1,00,1,12,17076,600,,M20,
043828989,NATIONAL COMMUNITY OF THE DISADVANTAGED ENRICHMENT NCODE INC,% S BOATMAN OR LARRY BOLEN,PO BOX 11714,OMAHA,NE,68111-0714,0000,03,3,1000,200609,1,15,000000000,1,01,201910,0,0,02,0,10,0,0,0,P20,
043835591,ATLAS OF WINNEBAGO INC,% NICKY SOLOMON,110 MATTHEWSON ST,WINNEBAGO,NE,68071-5155,0000,03,3,1200,200603,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,P20,
043848198,UNITED STATES BOWLING CONGRESS INC,% CARRIE HURTIG,PO BOX 279,ORCHARD,NE,68764-0279,4348,03,9,1000,200409,1,16,000000000,1,01,201907,0,0,02,0,07,0,0,0,N70,83445 ONEILL USBC
050146552,UNITY OF OMAHA,,3424 N 90TH ST,OMAHA,NE,68134-4712,2062,03,9,2700,197002,1,10,059029000,5,01,,0,0,06,0,12,,,,,
050526298,MILLARD SOUTH WRESTLING CLUB,,PO BOX 391186,OMAHA,NE,68139-1186,0000,03,3,2000,200212,1,16,000000000,1,01,201812,4,4,01,0,12,119045,115498,107488,N60,
050530089,PIERCE CARNEGIE LIBRARY FOUNDATION,% M JANE FOGLE,102 E MAIN ST,PIERCE,NE,68767-1344,0000,03,3,1000,201903,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,S99,
050580306,CHRISTIAN WORLD WIDE WORSHIP INC,% KEN SOH,11234 BEL AIR DR,OMAHA,NE,68144-1838,0000,03,3,7000,200504,1,15,000000000,1,01,202006,0,0,02,0,06,0,0,0,X80,CWWW
050891487,KEITH-ARTHUR COUNTY FOOD PANTRY INC,,PO BOX 13,OGALLALA,NE,69153-0013,0000,03,3,1000,199203,1,15,560000000,1,01,201911,3,4,01,0,11,39900,279073,279073,,
061358825,ILLUMINATING ENGINEERING SOCIETY,% JOHN PETTY HOLOPHANE,8883 VERDON CIR,PLATTSMOUTH,NE,68048-4815,9246,03,9,2800,199102,0,16,000000000,0,01,,0,0,02,0,06,,,,,OMAHA SECTION
061519725,PATRICIA K SMITH CHARITABLE FOUNDATION,% DENNIS H MARLOWE,17475 FRANCES STREET,OMAHA,NE,68130-2344,0000,03,3,1000,199807,1,04,602000000,2,01,201912,5,2,00,1,12,803564,18875,,T20Z,MARLOWE DENNIS H TTEE
061541206,TASKMASTER CORPORATION,% DONALD PALTANI,1719 PINECREST RD,LA PLATTE,NE,68123-3965,0000,03,3,1000,200106,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,D99,DRUG & SERVICE DOGS INTERNATIONAL
061648626,ANN HEDWIG CHARITABLE FOUNDATION,% JANE R SATHER,10317 MONROE ST,OMAHA,NE,68127-4550,0000,03,3,1000,200210,1,04,000000000,1,01,202006,3,4,00,1,06,45729,113214,,T22,
061650254,ROTARY CLUB OF OMAHA MILLARD NEBRASKA FOUNDATION,% C DAVID BRUCE,16924 FRANCES ST STE 210,OMAHA,NE,68130-2357,0000,03,3,1000,200302,1,15,000000000,1,01,202006,0,0,02,0,06,0,0,0,T31,
061660770,GOSPEL MEETING ROOMS INC,% DOUGLAS E GLENN,4687 MASON ST,OMAHA,NE,68106-2019,0000,03,3,7000,200402,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
061669552,CENTER FOR PEOPLE IN NEED INC,,3901 N 27TH ST UNIT 1,LINCOLN,NE,68521-4177,0000,03,3,1000,200305,1,15,000000000,1,01,201912,6,7,01,0,12,4226509,8749808,8652163,S200,
061738760,ST PAULS LUTHERAN CHURCH,,741 S 9TH AVE,BROKEN BOW,NE,68822-0000,1773,03,9,7000,196601,1,10,001000000,5,01,,0,0,06,0,06,,,,,5211
061779593,UNITED STATES BOWLING CONGRESS INC,% CARTER OLSON,1000 RIVERSIDE BOULEVARD,NORFOLK,NE,68701-2912,4348,03,9,1000,200409,1,16,000000000,1,01,202007,0,0,02,0,07,0,0,0,N70,86752 NORFOLK USBC
061813747,INTERNATIONAL NEPAL FELLOWSHIP NORTH AMERICA,,PO BOX 27947,OMAHA,NE,68127-0947,0000,03,3,1000,200709,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,X20,INF NORTH AMERICA
061826235,DEPARTMENT OF NEBRASKA VFW OF THE UNITES STATES AUXILIARY,% LYNNA MCKENNEY TREASURER,1637 MYERS RD,BROKEN BOW,NE,68822-4218,5757,19,9,1000,201010,2,00,000000000,5,01,202006,0,0,02,0,06,0,0,0,W30,3576 CUSTER COUNTY VFW AUX
061839109,YFC INC,% MIKE APP,725 N 14TH ST,OMAHA,NE,68102-4702,0000,03,3,2000,200807,1,15,000000000,1,01,201912,4,6,01,0,12,296272,1431953,1431953,A68,
111648051,GREATER LINCOLN OBEDIENCE CLUB INC,% JUDITH VITAMVAS,PO BOX 84031,LINCOLN,NE,68501-4031,0000,07,3,1000,200701,2,00,000000000,1,01,201812,3,4,01,0,12,53923,118986,118986,D61,
113648727,GUARDIANS INCORPORATED,% MALA DEBERG,PO BOX 219,CORTLAND,NE,68331-0219,0000,03,3,1000,201206,1,04,000000000,1,01,201712,2,2,00,1,12,11525,10341,,P51,
113654410,LA LECHE LEAGUE INTERNATIONAL INC,% KIM MOSS-ALLEN,4509 ANCHOR MILL RD,PAPILLION,NE,68133-2706,3130,03,9,2100,197902,1,16,059120000,5,01,202003,0,0,02,0,03,0,0,0,,LLL LINCOLN SOUTH
113660156,MEMORIAL COMMUNITY HOSPITAL FOUNDATION CORPORATION,% TIM SCHNACK,810 N 22ND ST,BLAIR,NE,68008-1128,0000,03,3,1000,200307,1,15,000000000,1,01,201912,6,3,01,0,12,1364430,90079,76720,T11,
113663353,COALITION OF HISTORICAL TREKKERS,% SCOTT CARLSON,1502 VALLI HI RD,NORFOLK,NE,68701-2335,0000,07,3,1000,200302,2,00,000000000,1,01,202012,0,0,02,0,12,0,0,0,N50,
113669999,MOSAIC,,4980 S 118TH ST,OMAHA,NE,68137-2200,0000,03,3,1000,200603,1,16,000000000,1,01,201906,9,9,01,0,06,121510883,243110679,242807688,L99,
113697033,OCIA RESEARCH AND EDUCATION INC,% MARK GOODEN,1340 N COTNER BLVD,LINCOLN,NE,68505-1838,0000,03,3,2000,200403,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,K20,
113699950,MARY MADELINE PROJECT,% MICHAEL F KAMMERER,2124 S 61ST ST,OMAHA,NE,68106-2130,0000,03,3,1000,200612,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,T30,
113725077,SOCCC INC,% ALBERTA CERVANTES,PO BOX 7064,OMAHA,NE,68107-0064,0000,03,3,1000,201406,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,E60,
113731196,DUNDEE ELEMENTARY SCHOOL ALUMNI ASSOCIATION,% DANIEL ROCK,9290 W DODGE RD STE 303,OMAHA,NE,68114-3320,0000,03,3,1500,201406,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,B84,
113742894,IMMANUEL TRINITY AFFORDABLE INC,% RANDY KORTH,1044 N 115TH ST STE 500,OMAHA,NE,68154-4410,0000,03,3,1000,200512,1,15,000000000,1,01,201906,8,6,01,0,06,11061805,1101718,1101718,L20,
113753035,UNITED STATES BOWLING CONGRESS INC,% KAREN MCVEY,70482 HAIGLER RD,HAIGLER,NE,69030-4001,4348,03,9,1000,200409,1,16,000000000,1,01,201807,0,0,02,0,07,0,0,0,N70,81679 CHEYENNE COUNTY USBC
113753800,NEBRASKA 4-H FOUNDATION,% BEVERLY A HAIN,PO BOX 214,SEWARD,NE,68434-0214,6090,03,9,2000,201409,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,O52,STAPLEHURST LIVESTOCK 4-H CLUB
113768868,SERVANTS OF THE HEART OF THE FATHER INC,% FATHER RODNEY KNEIFL,PO BOX 218,PLATTE CENTER,NE,68653-0218,0928,03,9,7000,194603,1,10,031150120,5,01,201912,3,3,06,0,12,52594,39183,39183,,
113775917,UNITED STATES BOWLING CONGRESS INC,% DONNA MESSERER,PO BOX 308,AXTELL,NE,68924-0308,4348,03,9,1000,200409,1,16,000000000,1,01,202007,0,0,02,0,07,0,0,0,N70,81104 HOLDREGE USBC
113784602,NEBRASKA GRAZING LAND COALITION,% MARION CHESLEY,PO BOX 28,MULLEN,NE,69152-0028,0000,03,3,2000,201003,1,15,000000000,1,01,201912,2,4,01,0,12,10564,195815,195815,S99,
113785164,LEMOYNE SENIOR CENTER,% BURDETTE COOLEY,PO BOX 163,LEMOYNE,NE,69146-0163,0000,03,3,1000,200611,1,15,000000000,5,01,201909,4,3,01,0,09,223764,58564,58564,P81,
113788955,METROPOLITAN AREA CONTINUUM OF CARE FOR THE HOMELESS,% ERIN PORTERFILED,6001 DODGE ST CEC BUILDING NO 11,OMAHA,NE,68182-0001,0000,03,3,1000,200610,1,15,000000000,1,01,201912,5,6,01,0,12,712483,1014577,1014577,P20,
113799134,NEBRASKA 4-H FOUNDATION,% GRETCHEN OREILLY,PO BOX 830719,LINCOLN,NE,68583-0719,6090,03,9,2000,201409,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,O52,COMBINATION KIDS 4-H CLUB
113821255,ARAJUNO FOUNDATION INC,% ARAJUNO FOUNDATION INC,11422 MURACLE HILLS DR,OMAHA,NE,68154-5310,0000,03,3,1000,200906,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,B99,ARAJUNO FOUNDATION
113827943,BOYS SCOUT TROOP 474,% MARILYN RODGERS,12011 S 49TH AVE,PAPILLION,NE,68133-2902,0000,03,3,1000,200804,1,16,000000000,5,01,201912,0,0,02,0,12,0,0,0,O41,
116593078,LOVING INVESTMENTS FOR ETERNITY INC,% ANN WITTWER,11006 MARCY PLZ,OMAHA,NE,68154-3380,0000,03,3,7200,200409,1,03,000000000,1,01,201909,2,1,00,1,09,15886,38,,X21,WITTWER ANN TTEE
134239293,EVANGELICAL FREE CHURCH OF GRANT NEBRASKA,% GRANT EVANGELICAL FREE CHURCH,PO BOX 772,GRANT,NE,69140-0772,1729,03,9,7000,196504,1,10,059927602,5,01,,0,0,06,0,12,,,,,GRANT EVANGELICAL FREE CHURCH
134249732,GOOD NEIGHBOR COMMUNITY HEALTH CENTER,% REBECCA RAYMAN,4321 41ST AVE,COLUMBUS,NE,68601-2131,0000,03,3,1000,200309,1,12,000000000,1,01,201712,6,7,01,0,12,2541961,7691551,7691551,E21,
134305524,EWING ECONOMIC DEVELOPMENT GROUP,% WILLIAM J KOENIG,PO BOX 121,EWING,NE,68735-0121,0000,03,3,1000,200802,1,16,000000000,1,01,202004,0,0,02,0,04,0,0,0,,
134317614,RICHARDSON COUNTY CANCER FUND INC,% PEGGY DAVIDSON,PO BOX 292,FALLS CITY,NE,68355-0292,0000,03,3,1000,200606,1,15,000000000,1,01,201912,4,3,02,0,12,425769,43727,40802,G12,
134342535,MORGEN R WEES MEMORIAL SCHOLARSHIP FOUNDATION,% MERRI WEES,7315 S 93RD ST,LAVISTA,NE,68128-8210,0000,03,3,1000,200702,1,15,000000000,1,01,202012,0,0,02,0,12,0,0,0,B82,
134346581,NEBRASKA 4-H FOUNDATION,% RUSS TOOKER,3680 J RD,DAVID CITY,NE,68632-6633,6090,03,9,2000,201409,0,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,,OAK CREEK 4-H TRAP CLUB
134369019,FRATERNAL ORDER OF POLICE,% LORI ANDERSON,1535 COLFAX ST,BLAIR,NE,68008-2022,1199,08,9,1000,195210,2,00,265000000,5,01,201806,0,0,02,0,06,0,0,0,,36 WASHINGTON CO SHERIFFS
135265960,NATIONAL ASSOCIATION OF UNIFORM MANUFACTURERS INC,,12732 HARNEY ST,OMAHA,NE,68154-2336,0000,06,3,2000,193601,2,00,920000000,1,01,201904,4,4,01,0,04,252650,146941,146941,,
136145558,HARRY AND JEAN BUNDEROFF FUND INC,% JOEL B PATTON,4628 N 139TH AVE,OMAHA,NE,68164-6117,0000,03,3,1000,195406,1,04,602000000,1,01,201911,4,2,00,1,11,118120,15474,,,
136406825,UNION PACIFIC FOUNDATION,% UNION PACIFIC R R COMPANY,1400 DOUGLAS ST STOP 1650,OMAHA,NE,68179-1001,0000,03,3,1000,196006,1,04,602000000,5,01,201912,4,7,00,1,12,319743,9209596,,,
