EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
020736815,TUPQICH ELDER APARTMENTS INC,% CHRISTINA WESTLAKE,PO BOX 256,KOTZEBUE,AK,99752-0256,0000,03,3,1200,200511,1,15,000000000,1,01,201909,6,4,01,0,09,1878492,112523,112523,L222,
020761263,GATEWAY CHRISTIAN FELLOWSHIP,% JOHN MOROPOULOS,9191 E FRONTAGE RD,PALMER,AK,99645-9318,0000,03,3,7000,200906,1,10,000000000,1,01,201812,2,4,06,0,12,22868,124196,124196,X20,
020791272,ALASKA TRIATHLON CLUB,,PO BOX 231235,ANCHORAGE,AK,99523-1235,0000,03,3,2000,201004,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,N60,
020802571,STRELNA VOLUNTEER FIRE DEPARTMENT,% CARRIE HALE,PO BOX 70,CHITINA,AK,99566-0070,0000,03,3,1000,200806,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,M20,
020810196,ST LUKE LUTHERAN CHURCH,,PO BOX 1404,KENAI,AK,99611-1404,0000,03,3,7000,200907,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
030350603,LA LECHE LEAGUE INTERNATIONAL INC,% ELISSA JOHNSEN,2980 GLACIER ST,ANCHORAGE,AK,99508-4727,3130,03,9,2100,197902,1,16,059120000,5,01,202003,0,0,02,0,03,0,0,0,,LLL BURLINGTON
030382080,ALASKA VETERANS MUSEUM,,PO BOX 773364,EAGLE RIVER,AK,99577-3364,0000,03,3,1000,200203,1,15,000000000,1,01,201912,3,3,02,0,12,62672,39253,39253,A54,
030393565,FAIRBANKS ADULT AMATEUR BASEBALL LEAGUE,% PHIL PRAX PRESIDENT,PO BOX 72825,FAIRBANKS,AK,99707-2825,0000,04,3,3000,200304,2,00,000000000,5,01,201912,3,3,01,0,12,45028,63320,62261,N50,
030400265,MEDALLION FOUNDATION INC,% TERESA A PATON,PO BOX 200385,ANCHORAGE,AK,99520-0385,0000,03,3,2000,200302,1,15,000000000,1,01,201912,4,5,01,0,12,400761,853582,850368,B99,
030405215,ASSEMBLY OF GOD,% EDWARD D PARKER,PO BOX 99,ANGOON,AK,99820-0099,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
030425229,TENAKEE HISTORICAL COLLECTION,% VICKI WISENBAUGH,PO BOX 633,TENAKEE SPGS,AK,99841-0633,0000,03,3,1000,200411,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,,
030490196,GIRDWOOD CHAMBER OF COMMERCE INC,% RACHEL HATCHER,PO BOX 1313,GIRDWOOD,AK,99587-1313,0000,06,3,3000,201609,2,00,000000000,1,01,201912,0,0,02,0,12,0,0,0,S41,
030501084,GRACE AND TRUTH COMMUNITY CHURCH ANCHORAGE ALASKA A CONGREGATION,,PO BOX 110456,ANCHORAGE,AK,99511-0456,4128,03,9,7000,195906,1,10,001000000,1,01,,0,0,06,0,12,,,,,OF GRACE COMMUNION INTERNATIONAL
030552932,POLYNESIAN ASSOCIATION OF ALASKA INC,% NA,8060 COUNTRY WOODS DR,ANCHORAGE,AK,99502-4616,0000,03,3,1200,200606,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,P84,
030614785,FAIRBANKS POOL ASSOCIATION,% JAN M BERGLIN,PO BOX 73825,FAIRBANKS,AK,99707-3825,0000,04,3,1000,201307,2,00,000000000,1,01,201812,2,3,02,0,12,21397,37229,31658,N50,
030615052,VALLEY SKILL CENTER INC,% BRIDGET L CHANCE,PO BOX 870442,WASILLA,AK,99687-0442,0000,03,3,1200,201105,1,15,000000000,1,01,201807,0,0,02,0,07,0,0,0,B28,
043626498,AMERICAN TRAIN DISPATCHERS ASSOCIAT ION,% CAITLIN ELLISON,1406 OCEANVIEW DR,ANCHORAGE,AK,99515-3910,5908,05,9,3000,201211,2,00,000000000,5,01,202007,0,0,02,0,07,0,0,0,J40,ALASKA SYSTEM COMMITTEE
043646092,HOSPICE OF WRANGELL,% ALICE ROONEY,PO BOX 894,WRANGELL,AK,99929-0894,0000,03,3,1200,200303,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,P74,
043646473,CHUGIAK SENIOR HOUSING INC,% TOM DAVIS,22424 N BIRCHWOOD LOOP,CHUGIAK,AK,99567-6476,0000,03,3,1000,200205,1,15,000000000,1,01,201906,6,4,01,0,06,2287821,211055,211055,L22,
043665932,IAWP FOUNDATION INC,% KIM COVERT,PO BOX 111412,ANCHORAGE,AK,99511-1412,0000,03,3,1000,200211,1,15,000000000,1,01,201912,2,1,02,0,12,19796,925,925,I60,
043691489,KODIAK RODEO & STATE FAIR ASSOCIATION,,PO BOX 507,KODIAK,AK,99615-0507,0000,04,3,3000,200311,2,00,000000000,1,01,201809,3,3,01,0,09,36592,58640,58640,N52,
043722380,JACK & JILL OF AMERICA INC,% MARVA JONES,8672 AUGUSTA CIR,ANCHORAGE,AK,99504-4202,1684,04,9,3000,196410,2,00,149000000,1,01,,0,0,02,0,05,,,,,ANCHORAGE AK CHAPTER
043752942,WHALE PASS COMMUNITY LIBRARY,% PATRICIA WELCH,PO BOX WWP,KETCHIKAN,AK,99950-0280,0000,03,3,2000,201410,1,15,000000000,1,01,202006,0,0,02,0,06,0,0,0,B70,
043755182,GLENNALLEN CEMETERY COMMITTEE,% SHARON DANIEL,PO BOX 88,GLENNALLEN,AK,99588-0088,0000,13,3,1000,200310,2,00,000000000,1,01,201912,0,0,02,0,12,0,0,0,Y50,
043789010,TEAME,% MARK NANCE,1333 SEWARD AVE,SITKA,AK,99835-0000,0000,05,3,1000,201308,2,00,000000000,1,01,202008,0,0,02,0,08,0,0,0,J02,
043853475,AWAKENING SPIRITUAL UNITY,% TREASURER,4311 WEST LAKE CIR,ANCHORAGE,AK,99502-4913,0000,03,3,1200,201312,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,A23,
050556022,NEW BEGINNINGS MINISTRIES INC,% RICK A VANTASSEL,PO BOX 1231,PALMER,AK,99645-1231,0000,03,3,7000,200507,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
050557685,SAMOA IN ALASKA COMMUNITY CENTER ASSEMBLY OF GOD,% IOSEFA UA,PO BOX 93464,ANCHORAGE,AK,99509-3464,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
050558640,FILIPINO AMERICAN ASSOCIATION OF JUNEAU,% REYNALDO R CAPARAS,8205 DOGWOOD LN,JUNEAU,AK,99801-8947,0000,07,3,1000,201409,2,00,000000000,1,01,201812,1,1,02,0,12,6085,300,300,N50,
050591944,AFACT-ANCHORAGE FAITH & ACTION- CONGREGATIONS TOGETHER-,% FERNANDO BUGARIN,225 CORDOVA ST,ANCHORAGE,AK,99501-2409,0000,03,3,7200,200401,1,15,000000000,1,01,201806,3,4,13,0,06,45396,154543,154543,X012,
050621644,BONASILA INC,% BDO,PO BOX 150,ANVIK,AK,99558-0150,0000,03,3,1200,201204,1,15,000000000,1,01,202006,0,0,02,0,06,0,0,0,S30,
061358836,ILLUMINATING ENGINEERING SOCIETY,% JOHN SITTON,5401 CORDOVA ST STE 202,ANCHORAGE,AK,99518-1272,9246,03,9,2800,199102,0,16,000000000,1,01,,0,0,02,0,06,,,,,ANCHORGE SECTION
061638716,ALASKA NATIVE COALITION ON EMPLOYMENT AND TRAINING INC,% TARA BOURDUKOFSKY,1131 E INTERNATIONAL AIRPORT ROAD,ANCHORAGE,AK,99518-1408,0000,03,3,1000,200407,1,15,000000000,1,01,201909,0,0,02,0,09,0,0,0,J20,ANCET
061663010,ALASKA CHARR EDUCATIONAL FUND INC,% DALE FOX,1503 W 31ST AVE STE 202,ANCHORAGE,AK,99503-3682,0000,03,3,2100,200308,1,15,000000000,1,01,201906,4,4,01,0,06,238760,153125,86100,S024,
061734272,USS HECTOR AR-7 REUNION ASSOCIATION,,PO BOX 501,SITKA,AK,99835-0501,0000,03,3,2000,201410,1,04,000000000,5,25,201912,2,1,00,1,12,20340,3291,,W30,ROBERT G PRATT
061737303,HANNAH MINISTRIES INC,,PO BOX 192,MOOSE PASS,AK,99631-0192,0000,03,3,7000,200510,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
061742278,KOYUK COVENANT CHURCH,% RODNEY J SAWYER,GENERAL DELIVERY,KOYUK,AK,99753-9999,2650,03,9,7000,197507,1,10,001000000,5,01,,0,0,06,0,01,,,,,KOYUK COVENANT CHURCH
061760342,STELLER PARENT GROUP,% KEVIN HEDIN,2508 BLUEBERRY RD,ANCHORAGE,AK,99503-2622,0000,03,3,1200,200604,1,15,000000000,5,01,202006,0,0,02,0,06,0,0,0,B94,
061780742,ROTARY INTERNATIONAL,% MICHAEL J HAGGERTY,PO BOX 591,KENAI,AK,99611-0591,0573,04,9,3000,194209,2,00,000000000,1,01,202006,0,0,02,0,06,0,0,0,,KENAI RIVER-SOLDOTNA
061793479,MY CHURCH,% DAVID ZUMBRUNNEN,PO BOX 871831,WASILLA,AK,99687-1831,0000,03,3,7000,200707,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
113731927,WILLOW HISTORICAL AND WILDLIFE FOUNDATION,% JAMES J HUSTON,PO BOX 338,WILLOW,AK,99688-0338,0000,03,3,1200,200601,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,A56,
113745144,ALASKA SCHUTZHUND CLUB,% ELENA SCHWARZ,3263 SUN VALLEY DR,EAGLE RIVER,AK,99577-9495,0000,07,3,1000,200601,2,00,000000000,1,01,201812,0,0,02,0,12,0,0,0,N50,
113802010,ALASKA ART EDUCATION ASSOCIATION,% TREASURE,3705 ARCTIC BOULEVARD 925,ANCHORAGE,AK,99503-5774,0000,03,3,2000,201408,1,16,000000000,5,01,201910,0,0,02,0,10,0,0,0,A25,
113813698,CAMAI COMMUNITY HEALTH CENTER INC,% SUSAN COX,2 SCHOOL RD,NAKNEK,AK,99633-0000,0000,03,3,1000,201104,1,12,000000000,1,01,201906,5,6,01,0,06,841368,2005533,2005533,E32,
121597458,STATEWIDE INDEPENDENT LIVING COUNCIL OF ALASKA INC,,1057 W FIREWEED LN STE 206,ANCHORAGE,AK,99503-1760,0000,03,3,1000,200501,1,15,000000000,1,01,202006,4,4,01,0,06,286391,388942,388942,P01,
133419755,COVENANT HOUSE ALASKA,% JIM HINKLE,755 A ST,ANCHORAGE,AK,99501-3625,0000,03,3,1000,198712,1,15,326000000,1,01,201906,8,7,01,0,06,21051123,8282248,7866183,P300,
134272934,FARTHEST NORTH ALASKA CHAPTER OF THE AMERICAN PAYROLL ASSOCIATION,% PATSY BERNIER,PO BOX 75053,FAIRBANKS,AK,99707-5053,0000,06,3,1000,200410,2,00,000000000,5,01,201712,0,0,02,0,12,0,0,0,S41,
134316744,PALMER ARTS COUNCIL,% MIMI PIPPEL,PO BOX 4286,PALMER,AK,99645-4286,0000,03,3,1000,200601,1,15,000000000,1,01,202012,0,0,02,0,12,0,0,0,A60,
134324231,VALDEZ YOUTH WRESTLING INC,% KELLY DEATON,PO BOX 2343,VALDEZ,AK,99686-2343,0000,03,3,1200,201211,1,16,000000000,1,01,201812,0,0,02,0,12,0,0,0,N60,
134354074,HELPFUL HEARTS,% M ANN MASON,1281 E A108AST 19TH,ANCHORAGE,AK,99501-5791,0000,03,3,1000,200707,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,P11,
134361272,NEW CHANCE IN CHRIST ASSEMBLY OF GOD,% SERGEY ILNITSKIY,1540 C ST,ANCHORAGE,AK,99501-5114,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
141857821,SKY SPIRIT FOUNDATION,% KIMBERLY CHANCEY,12213 WOODWARD DR,ANCHORAGE,AK,99516-1958,0000,03,3,1200,200305,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,P20,
141891431,THORNE BAY BAPTIST CHURCH,% RALPH BLANKENSHIP,PO BOX 19509,THORNE BAY,AK,99919-0509,0000,03,3,7000,200405,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
141958727,ALASKA WILDBIRD REHABILITATION CENTER,% NANCY WADE,PO BOX 521317,BIG LAKE,AK,99652-1317,0000,03,3,4000,200702,1,15,000000000,1,01,201912,3,3,01,0,12,62345,58518,56232,D30,
141963255,CAPE BARNABAS INC,% EMIL CHRISTIANSEN SR,2702 DENALI ST STE 100,ANCHORAGE,AK,99503-2747,0000,03,3,1000,201408,1,16,000000000,1,01,201812,4,2,02,0,12,275807,23263,23263,S32,
142003379,WORKING AGAINST VIOLENCE FOR EVERYONE-WAVE-,% PETERSBURG WAVE,PO BOX 415,PETERSBURG,AK,99833-0415,0000,03,3,1000,200802,1,15,000000000,1,01,201912,4,4,01,0,12,237923,367712,367160,P80,WAVE
155671154,GRACE LUTHERAN SCHOOL,,47585 CIECHANSKI RD,KENAI,AK,99611-5963,1773,03,9,7000,196601,1,10,001000000,5,01,,0,0,06,0,06,,,,,7008
161526805,MALAWI CHILDRENS VILLAGE FOUNDATION INC,,PO BOX 240547,ANCHORAGE,AK,99524-0547,0000,03,3,1000,199709,1,15,994326574,1,01,201812,4,4,01,0,06,285591,275355,275355,P70,
161616595,ALASKA PUBLIC BROADCASTING INCORPORATED,% DON RINKER,PO BOX 200009,ANCHORAGE,AK,99520-0009,0000,03,3,1000,200309,1,15,000000000,1,01,201906,5,6,01,0,06,903001,1454872,1454872,B99,
161627119,MARINE CORPS LEAGUE,% EILEEN FAULKNER,3671 POPPY CIR,HOMER,AK,99603-7460,0955,04,9,3000,194607,1,00,908279265,5,01,201912,0,0,02,0,12,0,0,0,,838 K-BAY MARINES DETACHMENT MCL
161647816,GRACE COMMUNION INTERNATIONAL,,PO BOX 110456,ANCHORAGE,AK,99511-0456,4128,03,9,7000,195906,1,10,001000000,1,01,,0,0,06,0,12,,,,,
161725313,SOUTH FOOTBALL BOOSTER FOUNDATION,% BEVERLY ELIASON,PO BOX 111501,ANCHORAGE,AK,99511-1501,0000,03,3,1000,200812,1,16,000000000,1,01,201912,3,4,01,0,12,93528,109211,78278,B11,
200021543,FAIRBANKS COMMUNITY HOMES,% KATHLEEN BROOKE,1427 GILLAM WAY,FAIRBANKS,AK,99701-6043,0000,03,3,1000,200411,1,16,000000000,1,01,201906,6,3,01,0,06,1183528,97789,97789,F33,
200070081,TOASTMASTERS INTERNATIONAL,% FAIRBANKS NORTH STAR BOROUGH CLUB,1080 PICKERING DR,FAIRBANKS,AK,99709-5767,0820,03,9,2000,194505,1,16,059319000,5,01,201912,0,0,02,0,12,0,0,0,,586026 FAIRBANKS NORTH STAR BOROUGH
200088142,AMVETS,% MIKE GAGNE,PO BOX 190621,ANCHORAGE,AK,99519-0621,0838,19,9,1000,195402,1,00,907000000,5,01,201912,0,0,02,0,12,0,0,0,,AK DEPT
200101248,MEADOW GATES FARM SANCTUARY,% JEANETTE L ROGERS,7362 W PARKS HWY 208,WASILLA,AK,99623-0000,0000,03,3,4000,200610,1,15,000000000,1,01,202006,0,0,02,0,06,0,0,0,D20,
200122259,SKAGWAY DEVELOPMENT CORPORATION- COMMUNITY DEVELOPMENT SERVICES,% MICHAEL CATSI,PO BOX 1236,SKAGWAY,AK,99840-1236,0000,03,3,1000,200403,1,15,000000000,1,01,202012,0,0,02,0,12,0,0,0,P20,SDC COMMUNITY DEVELOPMENT SERVICES
200163891,WHITESTONE COMMUNITY ASSOCIATION,% JOSIAH KELLER,PO BOX 1630,DELTA JCT,AK,99737-1630,0000,03,3,1000,200606,1,15,000000000,1,01,201912,6,4,01,0,12,1247959,426614,420144,S20,
200185286,GOLD NUGGET TRIATHLON INCORPORATED,% COLLEEN PETERSON,PO BOX 92706,ANCHORAGE,AK,99509-2706,0000,03,3,1000,200409,1,15,000000000,1,01,201812,4,4,01,0,12,121864,166737,153743,N70,
200202305,JUMP SOCIETY,% PATRICK RACE,174 S FRANKLIN ST STE 104,JUNEAU,AK,99801-1362,0000,03,3,1000,201512,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,A31,
200228039,ALASKANS FOR LANGUAGE ACQUISITION INC,% AFLA,200 WEST 34TH AVE BOX 175,ANCHORAGE,AK,99503-3969,0000,03,3,2000,200611,1,15,000000000,1,01,202012,0,0,02,0,12,0,0,0,B032,AFLA
200257742,AQUATIC RESTORATION AND RESEARCH INSTITUTE,% JEFFREY C DAVIS,PO BOX 923,TALKEETNA,AK,99676-0923,0000,03,3,1800,200405,1,15,000000000,1,01,201812,4,4,01,0,12,486359,262372,262372,C05,
200286383,ALASKA USA FOUNDATION,% NANCY BEAR USERA,PO BOX 196613,ANCHORAGE,AK,99519-6613,0000,03,3,1000,200602,1,16,000000000,1,01,201909,4,4,01,0,09,294346,321162,321162,T30,
200300546,VALDEZ AMATEUR RADIO EMERGENCY SERVICES,% ROBERT ROUNTREE,PO BOX 3690,VALDEZ,AK,99686-3690,0000,03,3,2100,200405,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,M20,
200332809,ALASKA DOG AND PUPPY RESCUE INCORPORATED,% DEBBIE GALLIZIOLI,PO BOX 876888,WASILLA,AK,99687-6888,0000,03,3,4000,200404,1,16,000000000,1,01,201912,3,3,01,0,12,63894,94624,94624,D20,
200377904,EAGLE RIVER TRIATHLON INC,% SHAREEN CROSBY,PO BOX 243743,ANCHORAGE,AK,99524-3743,0000,03,3,1000,200404,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,N70,
200405295,SKATE TO GREATNESS INC,% JUDY OSKOLKOFF,PO BOX 244823,ANCHORAGE,AK,99524-4823,0000,03,3,2000,200502,1,15,000000000,1,01,202004,0,0,02,0,04,0,0,0,N60,
200461014,ANCHORAGE COMMUNITY LAND TRUST,% AMY HILLENBRAND,3701 MOUNTAIN VIEW DR,ANCHORAGE,AK,99508-1324,0000,03,3,1000,200412,1,15,000000000,1,01,201912,7,4,01,0,12,9452510,355399,355399,B90,
200475618,MAT-SAR,% PATRICIA HOWELL,PO BOX 876467,WASILLA,AK,99687-6467,0000,03,3,1000,201403,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,M23,
200491278,THOMAS AND CINDY MASSIE FOUNDATION,% THOMAS MASSIE,500 M ST APT 301,ANCHORAGE,AK,99501-1974,0000,03,3,1000,200606,1,04,000000000,1,01,201912,8,6,00,1,12,23310043,1463773,,T113,
200541842,INTERNATIONAL CROSS-CULTURAL COMMUNITY DEVELOPMENT PROGRAMS,% TANDY WALLACK,3201 W 31ST AVE,ANCHORAGE,AK,99517-1628,0000,03,3,2000,200412,1,15,000000000,1,01,202012,0,0,02,0,12,0,0,0,Q21,
200635115,TRADITIONAL ANGLICAN CHURCH FOUNDATION INC,% LUDWIG BERGH,3206 AIRPORT WAY,FAIRBANKS,AK,99709-4756,0000,03,3,7000,200506,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,X19,
200661583,TWO RIVERS DOG MUSHERS ASSOCIATION INCORPORATED,% SCOTT RUPP,PO BOX 16201,TWO RIVERS,AK,99716-0201,0000,03,3,1000,201506,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,N60,
200722803,MARYBETH HAFELE HOUSE FOUNDATION,% FAIRBANKS RESOURCE AGENCY,805 AIRPORT WAY,FAIRBANKS,AK,99701-6039,0000,03,3,1000,200406,1,15,000000000,1,01,202006,0,0,02,0,06,0,0,0,P73,
200798040,ALASKA CHILDRENS ALLIANCE,% CORY BRYANT,PO BOX 672069,CHUGIAK,AK,99567-2069,0000,03,3,1000,200407,1,15,000000000,1,01,201912,4,4,01,0,12,119161,112376,112376,I72,
200854048,JUNEAU ABATE,% KENNETH BREWER,PO BOX 34816,JUNEAU,AK,99803-4816,0000,03,3,2000,200603,1,16,000000000,1,01,201912,3,2,02,0,12,45461,12089,12089,N50,
200897461,ANCHORAGE 21ST CENTURY COMMUNITY LEARNING CENTER ADVISORY BOARD,% SUSAN WILLIAMS,5530 EAST NORTHERN LIGHTS,ANCHORAGE,AK,99504-3169,0000,03,3,1200,200410,1,15,000000000,1,01,201706,0,0,02,0,06,0,0,0,B11,21ST CCLC ADVISORY BOARD
200933122,BEL CANTO INC,% CAROLYN MORRIS,PO BOX 92708,ANCHORAGE,AK,99509-2708,0000,03,3,1200,200603,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,A60,
200945898,TURNAGAIN COMMUNITY ARTS ALLIANCE,,4105 TURNAGAIN BLVD E STE L,ANCHORAGE,AK,99517-2465,0000,03,3,2000,200408,1,15,000000000,1,01,202006,0,0,02,0,06,0,0,0,A60,
200952949,NORTHWIND QUILTERS GUILD,% CECILIA WIESE,PO BOX 1886,CORDOVA,AK,99574-1886,0000,03,3,1200,200503,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,A20,
200974914,ALASKA CORRECTIONAL OFFICERS ASSOCIATION INC,% TERRY P DRAEGER,203 E 5TH AVE,ANCHORAGE,AK,99501-2519,0000,05,3,3000,200605,2,00,000000000,1,01,201906,6,5,01,0,06,1544454,914934,835868,J40,
200980931,SOUTH HIGH PTSO,% BO K SEWARD,13400 ELMORE RD,ANCHORAGE,AK,99516-3607,0000,03,3,1000,201003,1,16,000000000,1,01,201906,3,4,01,0,06,66997,112950,75478,B82,
201113317,MORRIS THOMSPON CULTURAL & VISITORS CENTER,% CINDY SCHUMAKER,101 DUNKEL ST STE 210,FAIRBANKS,AK,99701-4806,0000,03,3,2100,200504,1,17,000000000,1,01,201909,8,5,01,0,09,18284761,938565,936470,A23,
