EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
010650805,KOAL TO DIAMOND FOUNDATION INC,% RICHARD DENNY,PO BOX 6014,PINE BLUFF,AR,71611-6014,0000,03,3,1200,200309,1,15,000000000,1,01,201912,3,2,02,0,12,85313,10071,10071,P20,
010655354,C W EASTER SR MEMORIAL FOUNDATION,% JERRY SMITH,P O BOX,WALDO,AR,71770-0000,0000,03,3,1200,200307,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,P20,
010662531,JOE HUBBARD MINISTRIES,% JOSEPH HUBBARD,10 LINARES LN,HOT SPRINGS,AR,71909-7886,0000,03,3,1200,200211,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,A68,
010669851,FIRST ASSEMBLY OF GOD,,303 N MAIN ST,BLACK OAK,AR,72414-0000,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
010672219,NEW REVELATION TEMPLE L M,% LEROY MCDONALD,1920 MUDLINE RD,PROCTOR,AR,72376-9439,0000,03,3,7000,200302,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
010685409,LONE STAR FAITHFULL GOSPEL CHURCH INC,% FRANK WHITESIDE,4528 HIGHWAY 7 S,HARRISON,AR,72601-5053,3095,03,9,7000,197709,1,10,001029000,5,01,,0,0,06,0,12,,,,,
010695331,ARKANSAS BEVERAGE RETAILERS ASSOCIATION,% JOAN R ZUMWALT,PO BOX 220,RUSSELLVILLE,AR,72811-0220,0000,06,3,2000,200412,2,00,000000000,1,01,201912,3,4,01,0,12,66298,136047,136047,S41,
010709468,TRINITY GRACE CHURCH,,5845 S BELLVIEW RD,ROGERS,AR,72758-9023,8534,03,9,7000,197404,1,10,001000000,1,01,,0,0,06,0,06,,,,,
010738599,AMERICAN SCENT DOG ASSOCIATION INC,% DONNA WAUGH,13823 RIVERCREST DR,LITTLE ROCK,AR,72212-1520,0000,03,3,1200,200804,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,M23,
010747040,RIVER VALLEY COMMUNITY CHURCH,% ANDREW L THOMPSON,PO BOX 697,OZARK,AR,72949-0697,0000,03,3,7000,200309,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
010773863,SUMMIT PENTECOSTAL CHURCH OF GOD,,HWY 202 E,SUMMIT,AR,72677-0000,1446,03,9,7000,195902,1,10,268120230,5,01,,0,0,06,0,12,,,,,
010790641,J AUSTIN WHITE CULTURAL CENTER INC,% BRIANNE CONNELLY,PO BOX 316,EUDORA,AR,71640-0316,0000,03,3,2000,200308,1,15,000000000,1,01,201912,6,4,01,0,12,2898815,323416,323416,A20,
010824585,HIGHWAY 7 SPAY AND NEUTER,% REGINA WILKERSON & APRIL WILLIAMS,5155 HIGHWAY 7 S,HARRISON,AR,72601-6484,0000,03,3,1000,200508,1,15,000000000,1,01,202006,0,0,02,0,06,0,0,0,D20,
010824769,CENTRAL ARKANSAS WOODTURNERS,% ANTHONY STEELE,6 ASPE LN,HOT SPRINGS,AR,71909-3316,0000,03,3,1000,200607,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,A25,
010831883,MARGARET DANIEL PRIMARY SCHOOL FOUNDATION,% KARA HARGER,1323 FOSTER DR,ASHDOWN,AR,71822-3217,0000,03,3,1000,200507,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,B112,
010836577,ARKANSAS ASSOCIATION OF MORTGAGE PROFESSIONALS,% BILL BRINKLEY,PO BOX 1446,CONWAY,AR,72033-1446,0000,06,3,2000,200903,2,00,000000000,1,01,201912,0,0,02,0,12,0,0,0,J03,
010844080,AMERICAN LEGION,% DALLAS ERDMAN,PO BOX 8012,HOT SPRINGS,AR,71910-8012,0925,19,9,1000,194603,1,00,907908000,1,01,202006,0,0,02,0,06,0,0,0,,123 MAURICE L BRITT POST INC
010869925,AFRICAN AMERICAN HISTORICAL COMMISSION OF CAMDEN ARKANSAS,% TERRY CALAHAN,PO BOX 1440,CAMDEN,AR,71711-2440,0000,03,3,2000,201912,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,T50,
010873203,INDEPENDENT APOSTOLIC CHURCH INC,% ANDREW JUSTICE,PO BOX 115,PARON,AR,72122-0115,0000,03,3,7100,200711,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
010878576,ARKANSAS ASSOCIATION FOR PLAY THERAPY,,2408 ROMINE RD,LITTLE ROCK,AR,72204-4339,0000,03,3,2500,201911,1,04,000000000,1,01,201910,2,1,00,1,10,21903,6073,,F03,
010913548,CORNERSTONE CHRISTIAN ACADEMY INC,,1215 WHITNEY LN,KENSETT,AR,72082-9028,0000,03,3,2000,201408,1,11,000000000,1,01,201812,1,3,01,0,12,7024,59380,59380,B20,ROBERT JAMES
010918942,CELEBRATION CHURCH OF SHERWOOD INC,,102 OVERCUP DR,SHERWOOD,AR,72120-3191,0000,03,3,7000,201012,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
010919794,THE LAST OUTPOURING OUTREACH MINISTRY,% PASTOR ANGELA SIMMONS,304 VINE ST,JONESBORO,AR,72401-2661,0000,03,3,7000,200910,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
010923587,MID AMERICAN DORPER BREEDERS,,331 VALLEY VIEW RD,ROSE BUD,AR,72137-9325,0000,05,3,1000,201902,2,00,000000000,5,01,201912,0,0,02,0,12,0,0,0,K26,
010944235,EIKON CHURCH INC,% RYAN BYRD,2118 LOUISIANA ST,LITTLE ROCK,AR,72206-1522,0000,03,3,7000,201102,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
010950524,VIKETTE SOCIETY OUTREACH INC,% MEREDITH MACK,PO BOX 3089,PINE BLUFF,AR,71611-3089,0000,03,3,2000,201007,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,O50,
010961696,CHURCH OF JOHN,,1125 MALVERN AVE,HOT SPRINGS,AR,71901-6348,0000,03,3,7000,201105,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
010967146,AMERICAN LEGION,% GUY RODEN,PO BOX 481,HUNTSVILLE,AR,72740-0481,0925,19,9,1000,194603,1,00,907908000,5,01,201812,0,0,02,0,12,0,0,0,,137 HAYES-SMITH POST
010972396,ST GEORGE SERBIAN ORTHODOX CHURCH,,108 DONNIE CT,HOT SPRINGS,AR,71913-4755,9505,03,9,1000,195608,1,10,000000000,1,01,,0,0,06,0,12,,,,,
010976116,SCHOLARSHIP GUIDANCE AND CONSULTING OUTREACH INC,% CATHRYN LAURENT,3900 RIDGWAY RD,PINE BLUFF,AR,71603-7408,0000,03,3,1200,201502,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,B20,
016021986,PTA ARKANSAS CONGRESS,% EDIE CALLAWAY-FRAZIER,2501 BARROW ROAD,LITTLE ROCK,AR,72204-3332,8592,03,9,2000,198907,1,16,035000000,1,01,202006,0,0,02,0,06,0,0,0,,PARKVIEW MAGNET HIGH PTA
020550078,SPRINGFIELD COMMUNITY CLUB,% JANIS HENSLEY,PO BOX 191,SPRINGFIELD,AR,72157-0191,0000,03,3,1000,200310,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,N31,
020554062,MARY HENLEY MINISTRIES,% MARY HENLEY MINISTRIES,30 GRAND MAGNOLIA DR,GREENWOOD,AR,72936-4308,0000,03,3,1700,200207,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,X20,
020554503,VETERANS OF FOREIGN WARS DEPARTMENT OF ARKANSAS,% DONALD NAAS,PO BOX 3021,HOLIDAY ISLE,AR,72631-3021,1717,19,9,1000,196502,0,00,907000000,5,01,202006,0,0,02,0,06,0,0,0,,77 HOLIDAY ISLAND
020559175,ARKANSAS SOCIETY FOR PUBLIC HEALTH EDUCATION INC,% DANA SMITH,PO BOX 251169,LITTLE ROCK,AR,72225-1169,0000,03,3,2000,200207,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,B60,
020566218,VICTORY TEMPLE,% REV ORTHELL VINCENT,HWY 5 N CR 466,MOUNTAIN HOME,AR,72653-0000,1446,03,9,7000,195902,1,10,268120230,5,01,,0,0,06,0,12,,,,,
020599625,MONTICELLO TRINITY HEW,% THOMASENA WILLIAMS,174 BRADLEY 360,WILMAR,AR,71675-0000,2358,03,9,7000,197210,1,10,001000000,5,01,,0,0,06,0,08,,,,,10350
020606787,SIMONS FAMILY FOUNDATION INC,% JOE FRED STARR,2 JOHNSON RANCH RD,LITTLE ROCK,AR,72223-9738,0000,03,3,1000,200308,1,04,000000000,1,01,201912,4,3,00,1,12,224481,39420,,,
020615253,WORLD SERVICES FOR THE BLIND FOUNDATION,% RAMONA E SANGALLI,2811 FAIR PARK BLVD,LITTLE ROCK,AR,72204-5044,0000,03,3,1000,200212,1,17,000000000,1,01,201906,6,6,01,0,06,3443410,3484117,3472478,G41,
020636559,EPISCOPAL COLLEGIATE SCHOOL FOUNDATION,% CATHY MAYTON,1701 CANTRELL RD,LITTLE ROCK,AR,72201-1111,0000,03,3,1200,200401,1,17,000000000,1,01,201906,9,8,01,0,06,65292253,16848258,6837130,B11,
020637960,SHILOH LAMARTINE CEMETARY ASSOCIATION INC,% SARA RAY,1650 COLUMBIA ROAD 41,WALDO,AR,71770-9587,0000,13,3,1000,200303,1,00,000000000,1,01,201912,0,0,02,0,12,0,0,0,Y50,
020641508,BY HIS SPIRIT MINISTRIES,% STACY T SMITH,912 PALOMINO DR,TEXARKANA,AR,71854-9682,0000,03,3,7000,200411,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
020646222,ARKANSAS VOICES FOR THE CHILDREN LEFT BEHIND,% DEE ANN NEWELL,1818 NORTH TAYLOR,LITTLE ROCK,AR,72207-4639,0000,03,3,1000,200305,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,I43,
020647424,PTA ARKANSAS CONGRESS,% KAREN WILLEMS,2700 BUTTERFIELD COACH RD,SPRINGDALE,AR,72764-8767,8592,03,9,2000,198306,0,16,000000000,1,01,202006,0,0,02,0,06,0,0,0,,HARP ELEMENTARY
020651061,CONWAY AREA TENNIS ASSOCIATION,% SUSAN CURTIS,1175 CRIMSON CLOVER DR,CONWAY,AR,72034-7558,0000,03,3,1200,201703,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,N66,
020657713,NEW WINE MINISTRIES,% REV VINCENT XAVIER,8030 LA CROIX RD,DECATUR,AR,72722-9410,1621,03,9,7000,196402,1,10,001000000,5,01,,0,0,06,0,12,,,,,
020663910,HOPEWELL ASSEMBLY OF GOD,% NANCY LIGHT,PO BOX 234,BEEBE,AR,72012-0234,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,HOXIE
020681112,HOT SPRINGS HEALING SPRINGS,,3842 AIRPORT RD,PEARCY,AR,71964-9440,1619,03,9,7000,000000,0,10,001030059,5,01,,0,0,06,0,12,,,,,
020698008,FORT SMITH FLYFISHING CLUB,% DAVID F HEDGES,PO BOX 11734,FORT SMITH,AR,72917-1734,0000,07,3,1000,200803,2,00,000000000,1,01,201912,0,0,02,0,12,0,0,0,N50,
020701562,METHODIST FAMILY HEALTH FOUNDATION INC,% ALAN JORDAN,1600 ALDERSGATE RD SUITE 100,LITTLE ROCK,AR,72205-6676,0000,03,3,1000,200404,1,17,000000000,1,01,202006,8,7,01,0,06,15721852,8016428,2968795,E11,
020701924,STONE COUNTY HOMETOWN HEALTH PLANNING COALITION INC,% PAT REEVES,1821 E MAIN ST,MOUNTAIN VIEW,AR,72560-6172,0000,03,3,2000,200404,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,E19,
020703257,FAMILY PROMISE OF PULASKI COUNTY INC,,PO BOX 2718,LITTLE ROCK,AR,72203-2718,0000,03,3,1000,200405,1,15,000000000,1,01,201912,3,4,01,0,12,65308,117438,114150,L41,
020715046,WARM WATER THERAPY ASSOCIATION INC,% GEORGIA SUE HORTON,200 SOUTH CEDAR STREET,MARSHALL,AR,72650-0000,0000,03,3,1000,200408,1,16,000000000,1,01,201812,0,0,02,0,12,0,0,0,E60,
020717099,GLAD TIDINGS FAMILY WORSHIP,% BOBBY J ONEAL,1400 N ALBERT PIKE AVE,FORT SMITH,AR,72904-7029,1446,03,9,7000,195902,1,10,268120230,5,01,,0,0,06,0,12,,,,,
020721419,AUTISM SUPPORT GROUP OF NWA,% PAULA TOWLE,208 N WALTON BLVD STE 9,BENTONVILLE,AR,72712-5080,0000,03,3,1000,200411,1,15,000000000,1,01,201912,2,3,01,0,12,13931,88869,88869,G84,
020723291,OSMUNDSEN COURT,% VICKI GRANTHAM,6124 NORTHMOOR DR,LITTLE ROCK,AR,72204-2504,0000,03,3,1000,200805,1,16,000000000,1,01,201909,5,3,01,0,09,823944,55381,55381,L21,
020745078,AMERICAN CASE MANAGEMENT ASSOCIATION GEORGIA CHAPTER,% NRAI,40 RAHLING CIRCLE,LITTLE ROCK,AR,72223-0000,0000,03,3,1000,201409,1,16,000000000,1,01,202004,0,0,02,0,04,0,0,0,P12,
020774634,RIDGE VIEW MENNONITE CHURCH,% LEONARD NIGHTINGALE,16391 WILDCAT LN,TRUMANN,AR,72472-8071,1971,03,9,7000,196901,1,10,059150001,5,01,,0,0,06,0,12,,,,,
020777334,SIYON SOCIAL WELFARE SOCIETY,% KIRAN AND RHONDA DONGARDIVE,PO BOX 8108,SPRINGDALE,AR,72766-8108,0000,03,3,1000,200701,1,15,000000000,1,01,201803,0,0,02,0,03,0,0,0,T11,
020785880,GRAVETTE FFA SUPPORTERS,% GRAVETTE FFA SUPPORTERS,P O BOX,GRAVETTE,AR,72736-0000,0000,03,3,1200,201012,1,16,000000000,1,01,201808,0,0,02,0,08,0,0,0,B82,
020789784,ARKANSAS CAN DO INC,% JUDITH YOUNG,322 MAIN ST STE 501,LITTLE ROCK,AR,72201-2815,0000,03,3,1000,200707,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,P50,
020791781,AMERICAN LEGION,% BARBARA AGUIRRE,711 W PERSIMMON ST,ROGERS,AR,72756-3655,0925,19,9,1000,194603,1,00,907908000,5,01,201912,4,4,01,0,12,207202,195928,63977,,100 WILLIAM BATJER
020796301,PATH 2 RESTORATION MINISTRIES,,4301 W KINGS HWY,PARAGOULD,AR,72450-2511,3030,03,9,7000,197704,1,10,002029000,1,01,,0,0,06,0,12,,,,,
020808344,UNITED BROTHERHOOD OF CARPENTERS & JOINERS OF AMERICA,,PO BOX 468,HUTTIG,AR,71747-0468,0000,05,3,3000,201905,2,00,000000000,5,01,202006,0,0,02,0,06,0,0,0,,2346 LOCAL
030264619,SOCIETY FOR COMMERCIAL ARCHEOLOGY INC,% DEPT OF POPULAR CULTURE,PO BOX 2500,LITTLE ROCK,AR,72203-2500,0000,03,3,1000,197806,1,15,062000000,1,01,201812,3,3,02,0,12,66351,40537,40537,,
030396343,EMBASSY CHURCH OF THE ASSEMBLIES OF GOD INC,% PASTOR CHARLES M BARNES,PO BOX 17070,N LITTLE ROCK,AR,72117-0070,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,X21,
030401082,CONCORD BAPTIST CHURCH,,PO BOX 1259,MENA,AR,71953-1259,1674,03,9,7000,196408,0,10,000000000,5,01,,0,0,06,0,12,,,,,
030402602,SOUTHERN HEIGHTS BAPTIST CHURCH,% RAMA SMITH,279 HIGHWAY 221 S,BERRYVILLE,AR,72616-9119,2012,03,9,7000,196905,0,10,029000000,5,01,,0,0,06,0,12,,,,,
030403133,WESTSIDE STEELERS,% DONALD HOWARD,7018 LANGSTON LN,LITTLE ROCK,AR,72209-8794,0000,03,3,1000,200501,1,16,000000000,1,01,201706,0,0,02,0,06,0,0,0,N65,
030405736,MARION COUNTY HOMETOWN HEALTH INC,% JENNIFER RASICO,PO BOX 767,YELLVILLE,AR,72687-0767,0000,03,3,1000,200204,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,E70,
030426716,BIKES BLUES & BARBEQUE INC,,1200 E JOYCE BLVD SUITE 301,FAYETTEVILLE,AR,72703-5189,0000,03,3,1000,200305,1,16,000000000,1,01,201912,3,5,01,0,12,91027,815652,67598,T30,
030431682,ALPINE CEMETERY MEMORIAL CHAPEL INC,% GEORGE FRANKS,112 APPLE BLOSSOM DR,ARKADELPHIA,AR,71923-9387,0000,03,3,1000,200208,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,Y50,
030446489,HOPEVILLE ASSEMBLY OF GOD,% DAVID W ENDSLEY,RR 1 BOX 65,BEARDEN,AR,71720-9404,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
030446656,HORSESHOE BEND CHURCH OF THE NAZARENE,% RICHARD HEIDE,911 FOURTH ST,HORSESHOE BND,AR,72512-3728,1588,03,9,7000,196307,1,10,001000000,5,01,,0,0,00,0,12,,,,,
030450170,REDEEMED TEMPLE OUTREACH MINISTRIES,% FAYEOLA BLUNT,3103 TULIP ST,PINE BLUFF,AR,71603-4840,0000,03,3,1270,200210,1,10,000000000,1,01,,0,0,00,0,12,,,,X21,
030492613,HABITAT FOR HUMANITY INTERNATIONAL INC,% MARY OLSON,PO BOX 412,HELENA,AR,72342-0412,8545,03,9,1000,198701,1,15,029380000,1,01,201912,0,0,02,0,12,0,0,0,L20Z,HFH OF PHILLIPS CO AR INC
030495580,SAINT LEO THE GREAT CATHOLIC UNIVERSITY PARISH,% ERNEST HARDESTY,PO BOX 9033,RUSSELLVILLE,AR,72811-9033,0928,03,9,1700,194603,1,10,031150120,5,01,,0,0,06,0,12,,,,,
030497215,OAKHILL FAMILY WORSHIP CENTER PENTACOSTAL CHURCH OF GOD,% DARRELL CAULDWELL,7226 WHEAT RD,N LITTLE ROCK,AR,72118-1676,1446,03,9,7000,195902,1,10,268120230,5,01,,0,0,06,0,12,,,,,
030501679,TOASTMASTERS INTERNATIONAL,% RACHEL LYNN GERNER,2505 N HAMPTON CT,FAYETTEVILLE,AR,72703-6605,0820,03,9,2000,194505,1,16,000000000,5,01,201912,0,0,02,0,12,0,0,0,,4932 RAZORBACK WORD MASTERS
030506712,ALTRUSA INTERNATIONAL FOUNDATION INC,% VELLA LEWIS,1303 NW 7TH ST,BENTONVILLE,AR,72712-4558,9381,03,9,1000,198512,1,15,059000000,1,01,202005,0,0,02,0,05,0,0,0,,BENTONVILLE-BELLA VISTA ARKANSAS
030515318,TERRI CLARK MINISTRIES INC,% TERRI CLARK,272 REPOP PL,PEARCY,AR,71964-9612,0000,03,3,1200,200406,1,15,000000000,1,01,201912,2,4,01,0,12,24142,121815,121815,Q33,
030528820,MOUNTAIN VIEW COMMUNITY CHURCH,% RANDALL COTHRAN,4800 S BLACK OAK RD,BOONEVILLE,AR,72927-7410,8585,03,9,7000,198309,1,10,001000000,1,01,,0,0,06,0,12,,,,,
030576128,DOWN SYNDROME ASSOCIATION OF NORTHEAST ARKANSAS INC,% VICKIE SPEAKS,3911 FOREST HILL RD,JONESBORO,AR,72404-8553,0000,03,3,1200,200603,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,G25,
030589335,CHRISTIAN LIFE FELLOWSHIP JONESBORO AR,% LARRY HOLMES,2104 SHOSHONI DR,JONESBORO,AR,72401-6041,4128,03,9,7000,195906,1,10,001000000,1,01,,0,0,06,0,06,,,,,
030591193,BETHEL AFRICAN METHODIST EPISCOPAL CHURCH OF LITTLE ROCK ARKANSAS,% GEORGE S IVORY,816 W 16TH ST,LITTLE ROCK,AR,72202-3736,0000,03,3,7000,200610,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
030606317,ASHLEY COUNTY CARES INC,% DONNA S SHIELDS,415 E SERRETT ST,HAMBURG,AR,71646-8987,0000,03,3,1000,201511,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,G30,
030606562,KINGSLAND CEMETERY ASSOCIATION INC,% ANGELIA CROUSE,1270 HIGHWAY 189 S,KINGSLAND,AR,71652-9151,0000,13,3,1000,200709,1,00,000000000,1,01,202005,0,0,02,0,05,0,0,0,Y50,
030607606,WALK OF FAITH OUTREACH MINISTRIES,% PHILLIP ROBERTS,2513 MCCAIN BLVD STE 2 APT 182,N LITTLE ROCK,AR,72116-7600,0000,03,3,1000,200704,1,15,000000000,1,01,202012,0,0,02,0,12,0,0,0,P85,
030609516,AMERICAN LEGION,% MR LORENZO ROGERS,821 N MAGNOLIA ST,N LITTLE ROCK,AR,72114-4719,0925,19,9,1000,194603,1,00,907908000,5,01,201912,0,0,02,0,12,0,0,0,,74 MICHAEL VANN JOHNSON JR
030610836,MARINE CORPS LEAGUE,% NATHAN ROTH,1107 MENA ST,MENA,AR,71953-4251,0955,04,9,3000,194607,1,00,908279265,5,01,201812,0,0,02,0,12,0,0,0,,1261 HERBERT A LITTLETON DET MCL
030611562,QUINN CHAPEL AFRICAN METHODIST EPISCOPAL CHURCH,% DIANE L BURL,723 N 8TH ST,FORT SMITH,AR,72901-2209,2632,03,9,7000,197505,1,10,000000000,5,01,,0,0,06,0,12,,,,,
030614632,AMERICAN POSTAL WORKERS UNION,% WILLIAM NAZARENKO PRESIDENT,PO BOX 1064,MOUNTAIN HOME,AR,72654-1064,2474,05,9,3000,197311,2,00,263279000,5,01,201912,0,0,02,0,12,0,0,0,,5008 MOUNTAIN HOME LOCAL APWU
043506376,CHRISTADELPHIAN ADVANCEMENT SOCIETY,% JOSEPH GARVEY JR DIRECTOR,9 MATTISON DR,VILONIA,AR,72173-9445,2294,03,9,7000,197205,1,10,001000000,5,01,,0,0,06,0,12,,,,,
043589019,WESTERN CHEROKEE,% HERSHAL HOBAUTH,PO BOX 23280,BARLING,AR,72923-0280,0000,03,3,1000,201302,1,15,000000000,1,01,201912,1,2,02,0,12,350,20053,0,P20,
043611535,SABBATH CHURCH OF GOD,% WARREN ZEHRUNG,PO BOX 30332,LITTLE ROCK,AR,72260-0006,0000,03,3,7000,200207,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
043611979,OPEN ARMS PREGNANCY CENTER,% LINDA HARMS,PO BOX 854,HUNTSVILLE,AR,72740-0854,0000,03,3,1000,201611,1,15,000000000,1,01,201812,1,4,01,0,12,8443,273109,273109,E40,
043617224,TOASTMASTERS INTERNATIONAL,% GLEN D FAGERSTROM,5800 RANCH DR,LITTLE ROCK,AR,72223-4497,0820,03,9,2000,194505,1,16,059319000,1,01,201912,0,0,02,0,12,0,0,0,,7152 FAMILYLIFE TOASTMASTERS CLUB
043621374,GLORYLAND CHURCH,% KAREN ROGERS,PO BOX 63,OARK,AR,72852-0063,0000,03,3,7000,201704,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,GREGORY WILLIS
043631213,LITTLE ROCK PUBLIC EDUCATION FOUNDATION INC,,PO BOX 250243,LITTLE ROCK,AR,72225-0243,0000,03,3,1000,200209,1,15,000000000,1,01,202006,0,0,02,0,06,0,0,0,B112,JAMES T KENNETH EDD
043665461,ARKANSAS CELTIC MUSIC SOCIETY,% LOUISA BOYD,10601 WILDER RD,MABELVALE,AR,72103-9021,0000,03,3,1000,200209,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,A68,LOUISA BOYD
043667535,KIDS CHANCE OF ARKANSAS,% WILLIAM J ZIHALA,PO BOX 250249,LITTLE ROCK,AR,72225-0249,0000,03,3,1000,200309,1,15,000000000,1,01,201812,3,4,01,0,12,95707,142291,119861,B82,
043668970,SOUTHEAST PULASKI COUNTY CITIZENS ACTION COMMITTEE,% REGINALD RODGERS,PO BOX 262,SWEET HOME,AR,72164-0262,0000,03,3,2000,200708,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,B90,
