EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
020475978,NEW ENGLAND TRAFFIC AND SAFETY EDUCATION ASSOCIATION INC,% BRUCE RENFRO,449 QUECHEE RD,HARTLAND,VT,05048-9561,0000,06,3,2000,201312,2,00,000000000,1,01,201912,0,0,02,0,12,0,0,0,M40,
020483010,NEW ENGLAND COALITION FOR SUSTAINABLE POPULATION INC,,PO BOX 1163,MONTPELIER,VT,05601-1163,0000,03,3,2000,199602,1,15,541125123,1,01,,1,0,00,0,12,,,,V25M,
020492913,SUSTAINABILITY INSTITUTE INC,,PO BOX 4593,BURLINGTON,VT,05406-4593,0000,03,3,1000,199704,1,15,120000000,1,01,201906,6,6,01,0,06,1097750,1294026,993524,A33,
020497615,NEW ENGLAND FOUNDATION FOR ANIMAL HEALTH INC,% BRAD BURRINGTON,829 HARTFORD AVE,WHITE RIV JCT,VT,05001-8052,0000,03,3,1200,199901,1,16,998000000,1,01,201912,0,0,02,0,12,0,0,0,D20,
020498154,CHILDRENS LITERACY FOUNDATION,% COMPUCOUNT AFFILIATE ACT,1536 LOOMIS HILL RD,WATERBURY CTR,VT,05677-8259,0000,03,3,3000,199811,1,15,994092000,1,01,202006,6,5,01,0,06,1337057,782843,782843,B92,
020503569,MARINE CORPS LEAGUE,% ALLEN OLMSTED,273 US ROUTE 5 N,WINDSOR,VT,05089-9695,0955,04,9,3000,194607,1,00,000000000,5,01,201909,0,0,01,0,06,0,0,0,,1010 TWIN STATE DETATCHMENT MCL
020537086,SPRING HILL HORSE RESCUE INC,% GINA BROWN,175 MIDDLE RD,N CLARENDON,VT,05759-9430,0000,03,3,1400,200305,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,D20,
020547482,EDACCESS INC,% CAROLYNN PARISI,PO BOX 1108-43588,BURLINGTON,VT,05402-0000,0000,06,3,1000,200208,2,00,000000000,1,01,201912,0,0,02,0,12,0,0,0,S41,
020549781,GEORGIA FIRE & RESCUE ASSOCIATION INC,% STEPHEN BECHARD,4134 ETHAN ALLEN HWY,SAINT ALBANS,VT,05478-6087,0000,03,3,1000,200205,1,17,000000000,1,01,201812,3,2,02,0,12,25791,20661,10214,M122,
020558271,GRAFTON CORNET BAND,% RICHARD DESROCHERS,PO BOX 82,GRAFTON,VT,05146-0082,0000,03,3,2000,200506,1,16,000000000,1,01,202012,0,0,02,0,12,0,0,0,A6C,
020572510,STEVENS HOSE COMPANY INC,% SHEILA TURPIN,PO BOX 224,VERGENNES,VT,05491-0224,0000,03,3,1000,200207,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,M11,
020576742,BRATTLEBORO CENTER FOR CHILDREN INC,% WINKLED MIXON,193 MAIN ST,BRATTLEBORO,VT,05301-2842,0000,03,3,2000,200210,1,15,000000000,1,01,201912,4,4,01,0,12,154399,464863,464863,P33,
020591550,HARTLAND GARDEN CLUB,% PRUDENCE MERTON,378 CLAY HILL RD,HARTLAND,VT,05048-9551,0000,03,3,1000,200206,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,N32,
020608866,VERMONT PUBLIC HEALTH ASSOCIATION INC,% PENROSE JACKSON PRESIDENT,PO BOX 732,BURLINGTON,VT,05402-0732,0000,03,3,2000,200309,1,16,000000000,1,01,201812,2,3,02,0,12,23063,25527,25527,E70,
020612582,CHS GIRLS HOCKEY BOOSTERS INC,% A EDWARD LOSIER,PO BOX 215,COLCHESTER,VT,05446-0215,0000,03,3,1000,200312,1,16,000000000,1,01,202004,0,0,02,0,04,0,0,0,N116,
020622981,SOLARFEST INC,% MICHAEL BAILEY,PO BOX 900,N BENNINGTON,VT,05257-0900,0000,03,3,1000,200210,1,15,000000000,1,01,201812,1,3,02,0,12,8973,48377,-24271,C30,
020630294,COLLEGE INSURANCE COMPANY,,463 MOUNTAIN VIEW DR STE 301,COLCHESTER,VT,05446-5952,0000,03,3,1000,200607,1,17,000000000,1,01,201912,9,8,01,0,12,71971130,37050839,22101606,Y200,
020633856,BROOKE HEINS MEMORIAL SCHOLARSHIP FUND,% JAIMESEN HEINS,356 MAECK FARM ROAD,SHELBURNE,VT,05482-0000,0000,03,3,1200,200302,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,B82,
020638820,STROLLING OF THE HEIFERS,% BOB DUNBAR,105 PARTRIDGE RD,E DUMMERSTON,VT,05346-9571,0000,03,3,1200,200212,1,15,000000000,1,01,201912,5,5,01,0,12,956399,629347,603398,A23,
020658483,MENTOR VERMONT INC,,19 MARBLE AVE,BURLINGTON,VT,05401-4780,0000,03,3,1200,200307,1,15,000000000,1,01,201806,4,5,01,0,06,129019,560682,555535,B99,
020674821,ST JOHNSBURY WORKS,% THAD RICHARDSON,51 DEPOT SQ,ST JOHNSBURY,VT,05819-2795,0000,03,3,1200,200408,1,15,000000000,1,01,201912,3,3,02,0,12,62964,47431,47431,C500,
020749086,ALL NATIONS FOR JESUS CHRIST INC,% JOSEPH OKITO KASONGO,71 LINCOLN ST,ESSEX JCT,VT,05452-3176,0000,03,3,7000,201504,1,10,000000000,1,01,201912,4,3,06,0,12,309395,64541,64541,X21,
020763097,REDEEMED CHRISTIAN CHURCH OF GOD INC,% VICTOR BOARDMAN,120 HEGEMAN AVE,COLCHESTER,VT,05446-3156,0000,03,3,7000,200608,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
020795513,GOLDEN HUGGS RESCUE INC,% BRIGITTE RITCHIE,PO BOX 299,WAITSFIELD,VT,05673-0299,0000,03,3,1000,200705,1,16,000000000,1,01,201812,1,3,01,0,12,178,87947,86829,D20,
020802650,CSSU BUCCANEERS YOUTH FOOTBALL INC,% LORI PALMER,335 COYOTE LN,WILLISTON,VT,05495-8994,0000,03,3,1200,200705,1,16,000000000,1,01,201912,3,2,02,0,12,28387,23113,23113,N65,
026006942,FAIRVIEW CEMETERY ASSOCIATION,% SHARON B GRAHAM,4495 VT ROUTE 102,BRUNSWICK,VT,05905-9560,0000,13,3,1000,201209,1,00,000000000,1,01,202005,0,0,02,0,05,0,0,0,Y50,
026012228,NATIONAL ASSOCIATION OF FSA COUNTY OFFICE EMPLOYEES,% TARA HAMLET,820 BROCKWAY MILLS RD,SPRINGFIELD,VT,05156-9237,1553,05,9,3000,194207,2,00,264279000,5,01,202006,0,0,02,0,06,0,0,0,,NEW HAMPSHIRE FSA
026044797,FIVE COLLEGES BOOK SALE,,592 SUGARTOP RD,WHITE RIV JCT,VT,05001-9816,0000,03,3,1000,200601,1,15,000000000,1,01,201912,2,3,01,0,12,10579,99150,99150,B12,
026090073,ANNE SLADE FREY CHARITABLE TR,% BERNIE LAMBEK,140 MAIN ST,MONTPELIER,VT,05602-2913,0000,03,3,1000,199209,1,04,561602000,2,01,201812,3,2,00,1,12,47111,18856,,,SWAIM NINA TTEE
030000510,AMERICAN LEGION AUXILIARY,% ALICIA ROBERTS,PO BOX 304,BELLOWS FALLS,VT,05101-0304,0964,19,9,1000,194610,1,00,319907000,5,01,201912,0,0,02,0,12,0,0,0,,37 PIERCE LAWTON UNIT
030030834,TOPS CLUB INC,% HELEN SHERBURN,29 DAVIS LN,LYNDONVILLE,VT,05851-8843,5501,03,9,1200,200809,1,16,000000000,5,01,202003,0,0,02,0,03,0,0,0,E70,0122 TOPS VT LYNDONVILLE
030036586,EXPERIMENTAL AIRCRAFT ASSOCIATION VERMONT CHAPTER 613,% BRYAN BOURGEOIS,706 AIRPORT RD,SWANTON,VT,05488-0000,0000,03,3,1000,199702,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,,
030101081,AMERICAN LEGION AUXILIARY,,PO BOX 192,MONTPELIER,VT,05601-0192,0964,19,9,1000,194610,1,00,000000000,1,01,201904,4,4,01,0,04,198964,185908,185908,,100 HEADQUARTERS
030101082,AMERICAN LEGION,,100 PARAH DR,SAINT ALBANS,VT,05478-2602,0925,19,9,1000,194603,1,00,907908000,5,01,201912,6,4,01,0,12,1103744,193693,193693,,1 GREEN MTN INC
030101085,AMERICAN LEGION,% ROBERY BALEY,PO BOX 396,MONTPELIER,VT,05601-0396,0925,19,9,1000,196604,1,00,907000000,5,01,202006,5,4,01,0,06,672596,456175,412452,,50 DEPT OF VERMONT
030101343,SHRINERS INTERNATIONAL,% CAIRO SHRINERS,51 WASHINGTON ST,RUTLAND,VT,05701-5000,0229,10,9,1000,194011,1,00,036000000,5,01,201912,6,4,01,0,12,1929597,283937,165422,,CAIRO SHRINERS
030101950,ASSOCIATED INDUSTRIES OF VERMONT,% SANDRA/ANGELINA,PO BOX 630,MONTPELIER,VT,05601-0630,0000,06,3,2000,194302,2,00,920059480,5,01,202004,4,4,01,0,04,421776,168601,168601,,
030102265,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,% TIMOTHY WATKINS,3 GREGORY DR,S BURLINGTON,VT,05403-6061,0064,05,9,3000,194008,2,00,263264279,5,01,202006,5,5,01,0,06,750988,939431,939431,,300 LOCAL UNION
030103175,COUNTRY CLUB OF BARRE INC,,142 DRAKE ROAD,BARRE,VT,05641-0000,0000,07,3,1000,197104,2,00,280000000,1,01,201912,5,5,01,0,12,996482,618085,606805,,
030103260,BARRE GRANITE ASSOC INC,% SARAH SOMERVILLE,7 JONES BROTHERS WAY,BARRE,VT,05641-2527,0000,06,3,1000,000000,0,00,000000000,5,01,201905,5,4,01,0,05,897703,437628,437026,,
030104295,BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE USA,,PO BOX 367,BELLOWS FALLS,VT,05101-0367,1156,08,9,1000,197210,1,00,279265000,5,01,202003,4,6,01,0,03,214997,1140506,134499,,1619 BELLOWS FALLS
030104305,BELLOWS FALLS COUNTRY CLUB INC,,PO BOX 397,BELLOWS FALLS,VT,05101-0397,0000,07,3,1000,192609,2,00,280000000,1,01,201912,4,4,01,0,12,257684,277782,219913,,
030104530,BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE USA,,10 JEFFERSON ST,BARRE,VT,05641-4250,1156,08,9,1000,195110,1,00,279265000,5,01,201903,5,5,01,0,03,548445,832359,306939,,1535 BARRE
030104540,BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE USA,,125 WASHINGTON AVE,BENNINGTON,VT,05201-2207,1156,08,9,1000,195110,1,00,279265000,5,01,202003,5,6,01,0,03,792585,1272678,381443,,567 BENNINGTON
030104550,BENEVOLENT & PROTECTIVE ORDER ELKS OF THE USA,,925 NORTH AVE,BURLINGTON,VT,05408-2743,1156,08,9,1000,197210,1,00,279265000,5,01,201903,4,6,01,0,03,400320,1104166,444337,,916 BURLINGTON
030104560,BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE USA,,203 COUNTRY CLUB ROAD,MONTPELIER,VT,05602-4514,1156,08,9,1000,195110,1,00,279265000,5,01,202003,4,4,01,0,03,467811,395720,267061,,924 MONTPELIER
030104570,BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE USA,,118 WESTERN AVE,ST JOHNSBURY,VT,05819-2726,1156,08,9,1000,195110,1,00,279265000,5,01,202003,5,6,01,0,03,614380,1626355,280058,,1343 ST JOHNSBURY
030104575,BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE USA,,PO BOX 87,ST ALBANS,VT,05478-0087,1156,08,9,1000,195110,1,00,279265000,5,01,202003,5,6,01,0,03,740234,1253277,199201,,1566 ST ALBANS
030107131,BRANDON CEMETERY ASSOCIATION,,26 FRANKLIN ST,BRANDON,VT,05733-1112,0000,13,3,2000,194005,1,00,900000000,5,01,202004,0,0,02,0,04,0,0,0,,
030107245,BRATTLEBORO AREA CHAMBER OF COMMERCE INC,,180 MAIN ST,BRATTLEBORO,VT,05301-2837,0000,06,3,3000,194505,2,00,200059403,1,01,201912,4,4,01,0,12,137402,172830,172830,S41Z,
030107290,HILLWINDS CONSERVATION LANDS INC,% ROBERT WOODWORTH,197 HILLWINDS N,BRATTLEBORO,VT,05301-9078,0000,03,3,1000,200206,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,C32,
030107300,BRATTLEBORO MEMORIAL HOSPITAL,% PAYROLL,17 BELMONT AVENUE,BRATTLEBORO,VT,05301-7601,0000,03,3,1000,193704,1,12,150000000,1,01,201909,9,9,01,0,09,80602363,97646960,88826053,E220,
030107360,BRATTLEBORO RETREAT,,1 ANNA MARSH LANE,BRATTLEBORO,VT,05301-0000,0000,03,3,1000,194210,1,12,150000000,1,01,201912,8,9,01,0,12,42993541,83658200,73514339,F31,
030107682,BRISTOL CEMETERY ASSOCIATION INC,,PO BOX 132,BRISTOL,VT,05443-0132,0000,13,3,1200,194101,1,00,900000000,5,01,201912,0,0,02,0,12,0,0,0,,
030108780,LAKE CHAMPLAIN REGIONAL CHAMBER OF COMMERCE,% MICHELLE LITTLE,60 MAIN ST STE 100,BURLINGTON,VT,05401-8422,0000,06,3,3000,194305,2,00,200000000,1,01,201909,6,6,01,0,09,4043493,2501157,2452835,,
030108893,VERMONT ASSOCIATION OF STUDENT FINANCIAL AID ADMINISTRATORS,% MARCIA COREY,85 S PROSPECT ST,BURLINGTON,VT,05405-1704,0000,03,3,1200,201402,1,16,928000000,1,01,202006,0,0,02,0,06,0,0,0,B038,
030111510,RUTLAND REGION CHAMBER OF COMMERCE INC,% COMMERCE,50 MERCHANTS ROW,RUTLAND,VT,05701-2853,0000,06,3,1000,194311,2,00,403000000,1,01,202006,4,4,01,0,06,133094,333548,288670,,
030116690,DELLWOOD CEMETERY ASSOCIATION,,PO BOX 178,MANCHESTER,VT,05254-0178,0000,13,3,2000,198204,2,00,900000000,5,01,201812,5,6,01,0,12,796374,1786286,89987,,
030117775,DORSET FIELD CLUB INC,,PO BOX 368,DORSET,VT,05251-0368,0000,07,3,1000,196312,2,00,280000000,1,01,201912,7,6,01,0,12,6976821,4111987,3850825,N50,
